V1,V2,set
31.0,11045.0,23
64.0,11428.0,23
57.0,11413.0,23
24.0,10794.0,23
65.0,11429.0,23
55.0,11410.0,23
23.0,10792.0,23
55.0,11410.0,23
62.0,11424.0,23
63.0,11426.0,23
33.0,11047.0,23
18.0,10588.0,23
60.0,11420.0,23
59.0,11417.0,23
56.0,11412.0,23
62.0,11424.0,23
66.0,11431.0,23
66.0,11431.0,23
64.0,11428.0,23
57.0,11413.0,23
34.0,11048.0,23
56.0,11412.0,23
65.0,11429.0,23
26.0,10829.0,23
0.0,8476.0,23
25.0,10813.0,23
10.0,10182.0,23
15.0,10393.0,23
57.0,11413.0,23
25.0,10813.0,23
9.0,10125.0,23
4.0,9694.0,23
0.0,8476.0,23
4.0,9694.0,23
21.0,10733.0,23
65.0,11509.0,14
0.0,8476.0,14
65.0,11509.0,14
0.0,8476.0,14
3.0,9598.0,14
2.0,8742.0,14
18.0,10697.0,14
26.0,10879.0,14
2.0,8742.0,14
1.0,8558.0,14
9.0,10179.0,14
54.0,11428.0,14
26.0,10879.0,14
49.0,11312.0,14
23.0,10780.0,14
8.0,10044.0,14
17.0,10564.0,14
48.0,11297.0,14
15.0,10433.0,14
16.0,10552.0,14
21.0,10707.0,14
57.0,11451.0,14
4.0,9694.0,14
5.0,9807.0,14
5.0,9807.0,14
6.0,9912.0,14
29.0,10941.0,14
11.0,10257.0,14
63.0,11501.0,14
23.0,10780.0,14
60.0,11497.0,14
4.0,9694.0,14
3.0,9598.0,14
45.0,11270.0,14
39.0,11164.0,14
44.0,11231.0,14
40.0,11201.0,14
50.0,11395.0,14
1.0,8558.0,14
9.0,10179.0,14
11.0,10257.0,14
7.0,9973.0,14
8.0,10044.0,14
33.0,11000.0,14
35.0,11091.0,14
34.0,11022.0,14
42.0,11210.0,14
29.0,10941.0,14
6.0,9912.0,14
7.0,9973.0,14
36.0,11149.0,14
35.0,11091.0,14
37.0,11152.0,14
46.0,11280.0,14
42.0,11210.0,14
13.0,10365.0,14
12.0,10311.0,14
12.0,10311.0,14
22.0,10731.0,14
14.0,10398.0,14
15.0,10433.0,14
13.0,10365.0,14
14.0,10398.0,14
31.0,10969.0,14
32.0,10999.0,14
22.0,10731.0,14
58.0,11474.0,14
57.0,11451.0,14
34.0,11022.0,14
44.0,11231.0,14
53.0,11422.0,14
52.0,11403.0,14
59.0,11492.0,14
58.0,11474.0,14
31.0,10969.0,14
30.0,10952.0,14
46.0,11280.0,14
17.0,10564.0,14
16.0,10552.0,14
30.0,10952.0,14
18.0,10697.0,14
21.0,10707.0,14
40.0,11201.0,14
38.0,11159.0,14
51.0,11401.0,14
53.0,11422.0,14
64.0,11507.0,14
50.0,11395.0,14
38.0,11159.0,14
59.0,11492.0,14
60.0,11497.0,14
63.0,11501.0,14
36.0,11149.0,14
52.0,11403.0,14
51.0,11401.0,14
64.0,11507.0,14
32.0,10999.0,14
0.0,8476.0,14
2.0,8742.0,14
8.0,10044.0,14
4.0,9694.0,14
5.0,9807.0,14
42.0,11210.0,14
46.0,11280.0,14
52.0,11403.0,14
29.0,10941.0,14
6.0,9912.0,14
29.0,10941.0,14
38.0,11159.0,14
5.0,9807.0,14
15.0,10433.0,14
30.0,10952.0,14
30.0,10952.0,14
31.0,10969.0,14
38.0,11159.0,14
16.0,10552.0,14
0.0,8476.0,14
2.0,8742.0,14
11.0,10257.0,14
7.0,9973.0,14
73.0,11498.0,25
0.0,8476.0,25
0.0,8476.0,25
3.0,9598.0,25
2.0,8742.0,25
1.0,8558.0,25
2.0,8742.0,25
58.0,11403.0,25
27.0,10807.0,25
4.0,9694.0,25
5.0,9807.0,25
44.0,11124.0,25
5.0,9807.0,25
6.0,9912.0,25
15.0,10391.0,25
14.0,10288.0,25
30.0,10848.0,25
54.0,11343.0,25
56.0,11400.0,25
3.0,9598.0,25
4.0,9694.0,25
19.0,10541.0,25
40.0,11098.0,25
9.0,10129.0,25
8.0,10044.0,25
61.0,11458.0,25
60.0,11416.0,25
1.0,8558.0,25
48.0,11252.0,25
21.0,10599.0,25
22.0,10671.0,25
8.0,10044.0,25
7.0,9973.0,25
16.0,10454.0,25
17.0,10524.0,25
45.0,11193.0,25
33.0,10963.0,25
32.0,10898.0,25
15.0,10391.0,25
16.0,10454.0,25
6.0,9912.0,25
7.0,9973.0,25
72.0,11479.0,25
18.0,10540.0,25
53.0,11285.0,25
41.0,11106.0,25
54.0,11343.0,25
50.0,11255.0,25
43.0,11123.0,25
23.0,10722.0,25
22.0,10671.0,25
11.0,10228.0,25
10.0,10178.0,25
20.0,10590.0,25
9.0,10129.0,25
10.0,10178.0,25
68.0,11472.0,25
66.0,11467.0,25
69.0,11474.0,25
56.0,11400.0,25
70.0,11476.0,25
63.0,11461.0,25
39.0,11056.0,25
39.0,11056.0,25
38.0,11015.0,25
30.0,10848.0,25
27.0,10807.0,25
47.0,11213.0,25
26.0,10771.0,25
25.0,10734.0,25
26.0,10771.0,25
31.0,10865.0,25
32.0,10898.0,25
11.0,10228.0,25
12.0,10256.0,25
13.0,10283.0,25
12.0,10256.0,25
36.0,10985.0,25
37.0,11010.0,25
31.0,10865.0,25
34.0,10979.0,25
17.0,10524.0,25
33.0,10963.0,25
53.0,11285.0,25
52.0,11270.0,25
51.0,11268.0,25
60.0,11416.0,25
46.0,11201.0,25
47.0,11213.0,25
20.0,10590.0,25
21.0,10599.0,25
42.0,11114.0,25
24.0,10725.0,25
25.0,10734.0,25
46.0,11201.0,25
42.0,11114.0,25
45.0,11193.0,25
13.0,10283.0,25
14.0,10288.0,25
37.0,11010.0,25
38.0,11015.0,25
36.0,10985.0,25
61.0,11458.0,25
72.0,11479.0,25
34.0,10979.0,25
63.0,11461.0,25
67.0,11469.0,25
48.0,11252.0,25
23.0,10722.0,25
50.0,11255.0,25
35.0,10982.0,25
70.0,11476.0,25
24.0,10725.0,25
35.0,10982.0,25
65.0,11465.0,25
64.0,11463.0,25
52.0,11270.0,25
67.0,11469.0,25
65.0,11465.0,25
64.0,11463.0,25
0.0,8476.0,16
0.0,8476.0,16
66.0,11511.0,16
66.0,11511.0,16
2.0,8738.0,16
3.0,9598.0,16
46.0,11390.0,16
1.0,8558.0,16
2.0,8738.0,16
23.0,10892.0,16
63.0,11508.0,16
27.0,10893.0,16
15.0,10380.0,16
16.0,10538.0,16
50.0,11406.0,16
45.0,11312.0,16
61.0,11475.0,16
4.0,9692.0,16
5.0,9807.0,16
6.0,9912.0,16
5.0,9807.0,16
21.0,10824.0,16
20.0,10725.0,16
4.0,9692.0,16
3.0,9598.0,16
11.0,10257.0,16
10.0,10167.0,16
1.0,8558.0,16
29.0,10983.0,16
30.0,11054.0,16
9.0,10110.0,16
8.0,10041.0,16
8.0,10041.0,16
7.0,9973.0,16
18.0,10621.0,16
17.0,10556.0,16
7.0,9973.0,16
6.0,9912.0,16
18.0,10621.0,16
28.0,10925.0,16
29.0,10983.0,16
19.0,10679.0,16
9.0,10110.0,16
10.0,10167.0,16
65.0,11510.0,16
13.0,10304.0,16
19.0,10679.0,16
14.0,10350.0,16
20.0,10725.0,16
36.0,11142.0,16
37.0,11185.0,16
22.0,10852.0,16
11.0,10257.0,16
12.0,10292.0,16
40.0,11247.0,16
41.0,11281.0,16
31.0,11065.0,16
32.0,11098.0,16
28.0,10925.0,16
59.0,11441.0,16
60.0,11472.0,16
14.0,10350.0,16
15.0,10380.0,16
37.0,11185.0,16
38.0,11214.0,16
21.0,10824.0,16
22.0,10852.0,16
55.0,11413.0,16
56.0,11438.0,16
40.0,11247.0,16
39.0,11225.0,16
16.0,10538.0,16
17.0,10556.0,16
50.0,11406.0,16
43.0,11290.0,16
44.0,11305.0,16
32.0,11098.0,16
33.0,11111.0,16
33.0,11111.0,16
34.0,11124.0,16
12.0,10292.0,16
13.0,10304.0,16
39.0,11225.0,16
31.0,11065.0,16
38.0,11214.0,16
30.0,11054.0,16
35.0,11133.0,16
34.0,11124.0,16
36.0,11142.0,16
35.0,11133.0,16
42.0,11289.0,16
41.0,11281.0,16
44.0,11305.0,16
60.0,11472.0,16
55.0,11413.0,16
65.0,11510.0,16
54.0,11411.0,16
51.0,11407.0,16
52.0,11409.0,16
27.0,10893.0,16
23.0,10892.0,16
57.0,11439.0,16
42.0,11289.0,16
51.0,11407.0,16
58.0,11440.0,16
43.0,11290.0,16
52.0,11409.0,16
53.0,11410.0,16
57.0,11439.0,16
56.0,11438.0,16
54.0,11411.0,16
59.0,11441.0,16
53.0,11410.0,16
58.0,11440.0,16
9.0,10110.0,16
8.0,10041.0,16
3.0,9598.0,16
19.0,10679.0,16
33.0,11111.0,16
13.0,10304.0,16
75.0,11548.0,0
0.0,8476.0,0
0.0,8476.0,0
2.0,8742.0,0
3.0,9598.0,0
2.0,8742.0,0
1.0,8558.0,0
22.0,10814.0,0
16.0,10552.0,0
71.0,11539.0,0
15.0,10517.0,0
13.0,10402.0,0
49.0,11371.0,0
4.0,9694.0,0
5.0,9807.0,0
21.0,10703.0,0
46.0,11326.0,0
44.0,11215.0,0
13.0,10402.0,0
6.0,9912.0,0
5.0,9807.0,0
11.0,10319.0,0
10.0,10215.0,0
26.0,10837.0,0
27.0,10938.0,0
17.0,10611.0,0
33.0,11061.0,0
3.0,9598.0,0
4.0,9694.0,0
52.0,11392.0,0
65.0,11533.0,0
10.0,10215.0,0
9.0,10129.0,0
9.0,10129.0,0
8.0,10044.0,0
70.0,11537.0,0
67.0,11534.0,0
1.0,8558.0,0
48.0,11338.0,0
19.0,10664.0,0
15.0,10517.0,0
8.0,10044.0,0
7.0,9973.0,0
12.0,10333.0,0
37.0,11143.0,0
36.0,11081.0,0
7.0,9973.0,0
6.0,9912.0,0
53.0,11399.0,0
35.0,11063.0,0
32.0,11048.0,0
31.0,10993.0,0
19.0,10664.0,0
17.0,10611.0,0
44.0,11215.0,0
43.0,11204.0,0
37.0,11143.0,0
38.0,11193.0,0
57.0,11447.0,0
58.0,11494.0,0
46.0,11326.0,0
67.0,11534.0,0
61.0,11522.0,0
41.0,11201.0,0
20.0,10701.0,0
55.0,11444.0,0
54.0,11411.0,0
60.0,11521.0,0
59.0,11499.0,0
52.0,11392.0,0
49.0,11371.0,0
36.0,11081.0,0
31.0,10993.0,0
30.0,10978.0,0
27.0,10938.0,0
28.0,10953.0,0
12.0,10333.0,0
11.0,10319.0,0
29.0,10966.0,0
32.0,11048.0,0
28.0,10953.0,0
30.0,10978.0,0
29.0,10966.0,0
54.0,11411.0,0
23.0,10825.0,0
71.0,11539.0,0
47.0,11332.0,0
24.0,10831.0,0
23.0,10825.0,0
47.0,11332.0,0
24.0,10831.0,0
58.0,11494.0,0
25.0,10836.0,0
59.0,11499.0,0
64.0,11529.0,0
39.0,11197.0,0
38.0,11193.0,0
63.0,11527.0,0
62.0,11524.0,0
43.0,11204.0,0
40.0,11198.0,0
41.0,11201.0,0
70.0,11537.0,0
55.0,11444.0,0
20.0,10701.0,0
21.0,10703.0,0
56.0,11446.0,0
64.0,11529.0,0
63.0,11527.0,0
62.0,11524.0,0
35.0,11063.0,0
25.0,10836.0,0
60.0,11521.0,0
26.0,10837.0,0
57.0,11447.0,0
40.0,11198.0,0
56.0,11446.0,0
39.0,11197.0,0
0.0,8476.0,0
36.0,11081.0,0
0.0,8476.0,7
77.0,11435.0,7
77.0,11435.0,7
0.0,8476.0,7
3.0,9598.0,7
2.0,8742.0,7
2.0,8742.0,7
1.0,8558.0,7
71.0,11431.0,7
54.0,11380.0,7
53.0,11287.0,7
75.0,11433.0,7
17.0,10524.0,7
5.0,9807.0,7
4.0,9694.0,7
5.0,9807.0,7
6.0,9912.0,7
51.0,11285.0,7
4.0,9694.0,7
3.0,9598.0,7
12.0,10311.0,7
14.0,10346.0,7
9.0,10129.0,7
8.0,10044.0,7
1.0,8558.0,7
16.0,10446.0,7
22.0,10698.0,7
21.0,10620.0,7
28.0,10830.0,7
29.0,10907.0,7
11.0,10257.0,7
10.0,10186.0,7
7.0,9973.0,7
8.0,10044.0,7
19.0,10573.0,7
37.0,11022.0,7
36.0,10960.0,7
7.0,9973.0,7
6.0,9912.0,7
9.0,10129.0,7
10.0,10186.0,7
11.0,10257.0,7
16.0,10446.0,7
15.0,10395.0,7
40.0,11111.0,7
39.0,11061.0,7
43.0,11136.0,7
15.0,10395.0,7
19.0,10573.0,7
17.0,10524.0,7
58.0,11398.0,7
60.0,11403.0,7
61.0,11408.0,7
33.0,10947.0,7
63.0,11415.0,7
59.0,11401.0,7
70.0,11427.0,7
57.0,11394.0,7
67.0,11422.0,7
65.0,11418.0,7
68.0,11424.0,7
66.0,11420.0,7
69.0,11426.0,7
64.0,11416.0,7
32.0,10946.0,7
41.0,11114.0,7
55.0,11382.0,7
75.0,11433.0,7
47.0,11231.0,7
46.0,11192.0,7
26.0,10776.0,7
27.0,10814.0,7
14.0,10346.0,7
12.0,10311.0,7
30.0,10941.0,7
29.0,10907.0,7
45.0,11160.0,7
46.0,11192.0,7
22.0,10698.0,7
20.0,10604.0,7
23.0,10729.0,7
37.0,11022.0,7
38.0,11052.0,7
24.0,10736.0,7
25.0,10760.0,7
43.0,11136.0,7
41.0,11114.0,7
50.0,11264.0,7
49.0,11247.0,7
50.0,11264.0,7
20.0,10604.0,7
21.0,10620.0,7
27.0,10814.0,7
25.0,10760.0,7
28.0,10830.0,7
26.0,10776.0,7
44.0,11147.0,7
45.0,11160.0,7
48.0,11235.0,7
49.0,11247.0,7
57.0,11394.0,7
55.0,11382.0,7
44.0,11147.0,7
39.0,11061.0,7
38.0,11052.0,7
23.0,10729.0,7
24.0,10736.0,7
62.0,11410.0,7
34.0,10952.0,7
35.0,10957.0,7
34.0,10952.0,7
48.0,11235.0,7
47.0,11231.0,7
40.0,11111.0,7
36.0,10960.0,7
30.0,10941.0,7
31.0,10944.0,7
35.0,10957.0,7
31.0,10944.0,7
53.0,11287.0,7
0.0,8476.0,29
69.0,11549.0,29
0.0,8476.0,29
69.0,11549.0,29
2.0,8737.0,29
3.0,9598.0,29
62.0,11533.0,29
61.0,11473.0,29
1.0,8558.0,29
2.0,8737.0,29
57.0,11466.0,29
56.0,11435.0,29
31.0,11039.0,29
19.0,10677.0,29
27.0,10956.0,29
66.0,11543.0,29
35.0,11150.0,29
34.0,11102.0,29
49.0,11347.0,29
45.0,11308.0,29
21.0,10730.0,29
38.0,11153.0,29
5.0,9807.0,29
4.0,9694.0,29
39.0,11181.0,29
15.0,10409.0,29
16.0,10517.0,29
5.0,9807.0,29
6.0,9912.0,29
25.0,10919.0,29
51.0,11349.0,29
18.0,10580.0,29
3.0,9598.0,29
4.0,9694.0,29
40.0,11220.0,29
54.0,11396.0,29
49.0,11347.0,29
54.0,11396.0,29
22.0,10813.0,29
1.0,8558.0,29
8.0,10045.0,29
9.0,10125.0,29
7.0,9973.0,29
8.0,10045.0,29
42.0,11292.0,29
41.0,11222.0,29
28.0,10970.0,29
34.0,11102.0,29
31.0,11039.0,29
10.0,10187.0,29
9.0,10125.0,29
30.0,10977.0,29
7.0,9973.0,29
6.0,9912.0,29
43.0,11295.0,29
12.0,10293.0,29
24.0,10860.0,29
11.0,10234.0,29
21.0,10730.0,29
19.0,10677.0,29
52.0,11355.0,29
67.0,11548.0,29
10.0,10187.0,29
11.0,10234.0,29
15.0,10409.0,29
14.0,10365.0,29
52.0,11355.0,29
45.0,11308.0,29
13.0,10327.0,29
14.0,10365.0,29
25.0,10919.0,29
17.0,10552.0,29
16.0,10517.0,29
12.0,10293.0,29
13.0,10327.0,29
24.0,10860.0,29
17.0,10552.0,29
23.0,10832.0,29
18.0,10580.0,29
22.0,10813.0,29
23.0,10832.0,29
44.0,11307.0,29
66.0,11543.0,29
57.0,11466.0,29
61.0,11473.0,29
29.0,10975.0,29
42.0,11292.0,29
35.0,11150.0,29
38.0,11153.0,29
29.0,10975.0,29
30.0,10977.0,29
41.0,11222.0,29
44.0,11307.0,29
67.0,11548.0,29
41.0,11222.0,29
1.0,8558.0,29
29.0,10975.0,29
5.0,9807.0,29
8.0,10045.0,29
8.0,10045.0,29
6.0,9912.0,29
8.0,10045.0,29
16.0,10517.0,29
2.0,8737.0,29
4.0,9694.0,29
3.0,9598.0,29
25.0,10919.0,29
19.0,10677.0,29
19.0,10677.0,29
8.0,10045.0,29
1.0,8558.0,29
3.0,9598.0,29
4.0,9694.0,29
16.0,10517.0,29
21.0,10730.0,29
22.0,10813.0,29
4.0,9694.0,29
25.0,10919.0,29
6.0,9912.0,29
19.0,10677.0,29
0.0,8476.0,8
73.0,11516.0,8
0.0,8476.0,8
2.0,8742.0,8
3.0,9598.0,8
15.0,10517.0,8
1.0,8558.0,8
2.0,8742.0,8
14.0,10351.0,8
43.0,11224.0,8
36.0,11148.0,8
5.0,9807.0,8
4.0,9694.0,8
6.0,9912.0,8
5.0,9807.0,8
32.0,10958.0,8
33.0,11055.0,8
4.0,9694.0,8
3.0,9598.0,8
27.0,10911.0,8
11.0,10257.0,8
10.0,10162.0,8
21.0,10637.0,8
22.0,10728.0,8
49.0,11306.0,8
62.0,11495.0,8
18.0,10580.0,8
34.0,11072.0,8
24.0,10801.0,8
25.0,10888.0,8
39.0,11171.0,8
30.0,10938.0,8
1.0,8558.0,8
20.0,10604.0,8
8.0,10042.0,8
9.0,10113.0,8
7.0,9973.0,8
8.0,10042.0,8
55.0,11407.0,8
56.0,11428.0,8
31.0,10939.0,8
7.0,9973.0,8
6.0,9912.0,8
58.0,11451.0,8
23.0,10747.0,8
24.0,10801.0,8
45.0,11263.0,8
47.0,11280.0,8
9.0,10113.0,8
10.0,10162.0,8
13.0,10303.0,8
14.0,10351.0,8
50.0,11353.0,8
35.0,11101.0,8
53.0,11405.0,8
17.0,10534.0,8
71.0,11512.0,8
64.0,11499.0,8
45.0,11263.0,8
51.0,11389.0,8
12.0,10293.0,8
50.0,11353.0,8
11.0,10257.0,8
21.0,10637.0,8
35.0,11101.0,8
30.0,10938.0,8
27.0,10911.0,8
49.0,11306.0,8
47.0,11280.0,8
18.0,10580.0,8
20.0,10604.0,8
42.0,11208.0,8
41.0,11184.0,8
39.0,11171.0,8
60.0,11492.0,8
56.0,11428.0,8
59.0,11469.0,8
36.0,11148.0,8
58.0,11451.0,8
22.0,10728.0,8
32.0,10958.0,8
23.0,10747.0,8
59.0,11469.0,8
33.0,11055.0,8
17.0,10534.0,8
16.0,10518.0,8
42.0,11208.0,8
26.0,10899.0,8
25.0,10888.0,8
51.0,11389.0,8
52.0,11400.0,8
26.0,10899.0,8
12.0,10293.0,8
40.0,11174.0,8
13.0,10303.0,8
41.0,11184.0,8
46.0,11272.0,8
46.0,11272.0,8
52.0,11400.0,8
64.0,11499.0,8
40.0,11174.0,8
60.0,11492.0,8
69.0,11509.0,8
68.0,11507.0,8
67.0,11505.0,8
61.0,11494.0,8
68.0,11507.0,8
55.0,11407.0,8
69.0,11509.0,8
72.0,11514.0,8
66.0,11503.0,8
65.0,11501.0,8
67.0,11505.0,8
70.0,11511.0,8
72.0,11514.0,8
66.0,11503.0,8
53.0,11405.0,8
65.0,11501.0,8
61.0,11494.0,8
16.0,10518.0,8
0.0,8476.0,15
67.0,11450.0,15
67.0,11450.0,15
0.0,8476.0,15
2.0,8742.0,15
3.0,9598.0,15
15.0,10363.0,15
2.0,8742.0,15
1.0,8558.0,15
66.0,11448.0,15
17.0,10517.0,15
16.0,10397.0,15
4.0,9692.0,15
5.0,9807.0,15
63.0,11438.0,15
5.0,9807.0,15
6.0,9912.0,15
41.0,11054.0,15
3.0,9598.0,15
4.0,9692.0,15
20.0,10546.0,15
30.0,10944.0,15
29.0,10852.0,15
8.0,10042.0,15
9.0,10129.0,15
29.0,10852.0,15
28.0,10769.0,15
1.0,8558.0,15
40.0,11026.0,15
11.0,10216.0,15
10.0,10138.0,15
11.0,10216.0,15
12.0,10293.0,15
22.0,10671.0,15
21.0,10595.0,15
58.0,11351.0,15
7.0,9973.0,15
8.0,10042.0,15
22.0,10671.0,15
52.0,11308.0,15
51.0,11242.0,15
23.0,10737.0,15
13.0,10297.0,15
18.0,10537.0,15
27.0,10749.0,15
7.0,9973.0,15
6.0,9912.0,15
63.0,11438.0,15
56.0,11349.0,15
50.0,11233.0,15
37.0,10999.0,15
21.0,10595.0,15
13.0,10297.0,15
25.0,10748.0,15
48.0,11225.0,15
35.0,10997.0,15
61.0,11421.0,15
59.0,11382.0,15
60.0,11420.0,15
43.0,11117.0,15
42.0,11081.0,15
45.0,11178.0,15
44.0,11144.0,15
16.0,10397.0,15
59.0,11382.0,15
44.0,11144.0,15
43.0,11117.0,15
42.0,11081.0,15
45.0,11178.0,15
46.0,11201.0,15
47.0,11223.0,15
46.0,11201.0,15
28.0,10769.0,15
17.0,10517.0,15
32.0,10967.0,15
33.0,10985.0,15
31.0,10961.0,15
61.0,11421.0,15
30.0,10944.0,15
55.0,11340.0,15
54.0,11324.0,15
52.0,11308.0,15
53.0,11323.0,15
34.0,10995.0,15
33.0,10985.0,15
38.0,11008.0,15
20.0,10546.0,15
55.0,11340.0,15
9.0,10129.0,15
38.0,11008.0,15
39.0,11017.0,15
10.0,10138.0,15
51.0,11242.0,15
39.0,11017.0,15
18.0,10537.0,15
50.0,11233.0,15
48.0,11225.0,15
23.0,10737.0,15
24.0,10744.0,15
32.0,10967.0,15
31.0,10961.0,15
24.0,10744.0,15
12.0,10293.0,15
58.0,11351.0,15
35.0,10997.0,15
56.0,11349.0,15
47.0,11223.0,15
34.0,10995.0,15
37.0,10999.0,15
60.0,11420.0,15
54.0,11324.0,15
27.0,10749.0,15
53.0,11323.0,15
25.0,10748.0,15
16.0,10397.0,15
6.0,9912.0,15
6.0,9912.0,15
0.0,8476.0,15
11.0,10216.0,15
30.0,10944.0,15
0.0,8476.0,2
0.0,8476.0,2
78.0,11479.0,2
78.0,11479.0,2
2.0,8742.0,2
3.0,9598.0,2
73.0,11471.0,2
66.0,11459.0,2
57.0,11403.0,2
63.0,11454.0,2
1.0,8558.0,2
2.0,8742.0,2
47.0,11190.0,2
26.0,10786.0,2
14.0,10315.0,2
43.0,11111.0,2
5.0,9807.0,2
4.0,9694.0,2
28.0,10858.0,2
45.0,11161.0,2
5.0,9807.0,2
6.0,9912.0,2
3.0,9598.0,2
4.0,9694.0,2
11.0,10257.0,2
10.0,10162.0,2
44.0,11158.0,2
51.0,11292.0,2
9.0,10129.0,2
8.0,10045.0,2
1.0,8558.0,2
42.0,11082.0,2
15.0,10394.0,2
12.0,10293.0,2
8.0,10045.0,2
7.0,9973.0,2
27.0,10789.0,2
24.0,10719.0,2
41.0,11069.0,2
55.0,11379.0,2
16.0,10452.0,2
17.0,10516.0,2
54.0,11315.0,2
7.0,9973.0,2
6.0,9912.0,2
19.0,10559.0,2
20.0,10619.0,2
16.0,10452.0,2
15.0,10394.0,2
57.0,11403.0,2
63.0,11454.0,2
50.0,11244.0,2
34.0,10954.0,2
21.0,10629.0,2
22.0,10676.0,2
53.0,11309.0,2
24.0,10719.0,2
17.0,10516.0,2
18.0,10557.0,2
48.0,11231.0,2
22.0,10676.0,2
23.0,10713.0,2
11.0,10257.0,2
36.0,10965.0,2
37.0,11000.0,2
10.0,10162.0,2
40.0,11055.0,2
9.0,10129.0,2
39.0,11022.0,2
30.0,10892.0,2
29.0,10862.0,2
