V1,V2,set
0.0,7965.0,12
69.0,10460.0,12
0.0,7965.0,12
1.0,8105.0,12
12.0,8973.0,12
9.0,8751.0,12
10.0,8868.0,12
2.0,8214.0,12
21.0,9376.0,12
67.0,10449.0,12
23.0,9402.0,12
2.0,8214.0,12
3.0,8311.0,12
7.0,8572.0,12
8.0,8666.0,12
3.0,8311.0,12
4.0,8400.0,12
58.0,10332.0,12
9.0,8751.0,12
8.0,8666.0,12
4.0,8400.0,12
5.0,8472.0,12
53.0,10259.0,12
20.0,9309.0,12
7.0,8572.0,12
6.0,8506.0,12
31.0,9749.0,12
30.0,9686.0,12
24.0,9464.0,12
56.0,10297.0,12
46.0,10117.0,12
11.0,8914.0,12
48.0,10176.0,12
17.0,9168.0,12
18.0,9223.0,12
50.0,10185.0,12
66.0,10433.0,12
26.0,9556.0,12
14.0,9037.0,12
27.0,9607.0,12
15.0,9088.0,12
63.0,10386.0,12
43.0,10038.0,12
44.0,10088.0,12
19.0,9261.0,12
24.0,9464.0,12
25.0,9512.0,12
20.0,9309.0,12
10.0,8868.0,12
11.0,8914.0,12
49.0,10183.0,12
60.0,10364.0,12
33.0,9807.0,12
32.0,9763.0,12
25.0,9512.0,12
26.0,9556.0,12
48.0,10176.0,12
66.0,10433.0,12
64.0,10390.0,12
64.0,10390.0,12
46.0,10117.0,12
14.0,9037.0,12
15.0,9088.0,12
16.0,9128.0,12
13.0,8997.0,12
16.0,9128.0,12
17.0,9168.0,12
19.0,9261.0,12
18.0,9223.0,12
33.0,9807.0,12
34.0,9845.0,12
29.0,9673.0,12
6.0,8506.0,12
28.0,9639.0,12
5.0,8472.0,12
52.0,10227.0,12
27.0,9607.0,12
28.0,9639.0,12
38.0,9946.0,12
37.0,9916.0,12
59.0,10361.0,12
51.0,10199.0,12
52.0,10227.0,12
34.0,9845.0,12
23.0,9402.0,12
38.0,9946.0,12
35.0,9871.0,12
21.0,9376.0,12
39.0,9972.0,12
44.0,10088.0,12
45.0,10113.0,12
13.0,8997.0,12
54.0,10261.0,12
55.0,10285.0,12
35.0,9871.0,12
36.0,9894.0,12
40.0,9989.0,12
41.0,10012.0,12
57.0,10310.0,12
37.0,9916.0,12
36.0,9894.0,12
40.0,9989.0,12
39.0,9972.0,12
32.0,9763.0,12
31.0,9749.0,12
51.0,10199.0,12
42.0,10025.0,12
30.0,9686.0,12
42.0,10025.0,12
57.0,10310.0,12
29.0,9673.0,12
41.0,10012.0,12
43.0,10038.0,12
55.0,10285.0,12
62.0,10376.0,12
62.0,10376.0,12
61.0,10369.0,12
61.0,10369.0,12
45.0,10113.0,12
59.0,10361.0,12
72.0,10468.0,23
0.0,7965.0,23
72.0,10468.0,23
0.0,7965.0,23
67.0,10444.0,23
63.0,10394.0,23
13.0,9013.0,23
8.0,8642.0,23
9.0,8806.0,23
19.0,9327.0,23
1.0,8104.0,23
7.0,8636.0,23
6.0,8509.0,23
33.0,9805.0,23
1.0,8104.0,23
2.0,8214.0,23
22.0,9477.0,23
44.0,10080.0,23
2.0,8214.0,23
3.0,8311.0,23
4.0,8405.0,23
3.0,8311.0,23
49.0,10184.0,23
26.0,9552.0,23
27.0,9644.0,23
51.0,10196.0,23
48.0,10128.0,23
14.0,9098.0,23
70.0,10453.0,23
18.0,9257.0,23
5.0,8472.0,23
4.0,8405.0,23
11.0,8930.0,23
10.0,8866.0,23
15.0,9162.0,23
14.0,9098.0,23
9.0,8806.0,23
10.0,8866.0,23
20.0,9375.0,23
21.0,9434.0,23
12.0,8959.0,23
25.0,9542.0,23
43.0,10031.0,23
20.0,9375.0,23
52.0,10244.0,23
32.0,9758.0,23
34.0,9837.0,23
35.0,9882.0,23
70.0,10453.0,23
21.0,9434.0,23
31.0,9716.0,23
32.0,9758.0,23
60.0,10366.0,23
39.0,9974.0,23
38.0,9933.0,23
46.0,10101.0,23
16.0,9200.0,23
15.0,9162.0,23
6.0,8509.0,23
5.0,8472.0,23
27.0,9644.0,23
17.0,9236.0,23
28.0,9680.0,23
16.0,9200.0,23
62.0,10393.0,23
34.0,9837.0,23
24.0,9533.0,23
23.0,9502.0,23
11.0,8930.0,23
12.0,8959.0,23
57.0,10321.0,23
60.0,10366.0,23
56.0,10294.0,23
41.0,10013.0,23
48.0,10128.0,23
40.0,9986.0,23
62.0,10393.0,23
46.0,10101.0,23
37.0,9923.0,23
23.0,9502.0,23
36.0,9898.0,23
54.0,10263.0,23
55.0,10288.0,23
18.0,9257.0,23
29.0,9701.0,23
17.0,9236.0,23
28.0,9680.0,23
57.0,10321.0,23
58.0,10340.0,23
58.0,10340.0,23
59.0,10359.0,23
36.0,9898.0,23
35.0,9882.0,23
45.0,10095.0,23
40.0,9986.0,23
39.0,9974.0,23
41.0,10013.0,23
42.0,10024.0,23
26.0,9552.0,23
54.0,10263.0,23
53.0,10253.0,23
37.0,9923.0,23
38.0,9933.0,23
29.0,9701.0,23
30.0,9710.0,23
50.0,10187.0,23
24.0,9533.0,23
52.0,10244.0,23
53.0,10253.0,23
59.0,10359.0,23
43.0,10031.0,23
42.0,10024.0,23
55.0,10288.0,23
45.0,10095.0,23
8.0,8642.0,23
30.0,9710.0,23
56.0,10294.0,23
31.0,9716.0,23
7.0,8636.0,23
50.0,10187.0,23
0.0,7947.0,14
70.0,10481.0,14
0.0,7947.0,14
4.0,8384.0,14
12.0,8869.0,14
1.0,8105.0,14
63.0,10421.0,14
66.0,10451.0,14
2.0,8196.0,14
3.0,8311.0,14
66.0,10451.0,14
7.0,8533.0,14
8.0,8634.0,14
1.0,8105.0,14
2.0,8196.0,14
60.0,10386.0,14
30.0,9696.0,14
24.0,9458.0,14
25.0,9534.0,14
3.0,8311.0,14
13.0,8939.0,14
17.0,9101.0,14
18.0,9171.0,14
58.0,10336.0,14
57.0,10303.0,14
60.0,10386.0,14
6.0,8506.0,14
5.0,8441.0,14
24.0,9458.0,14
23.0,9394.0,14
36.0,9849.0,14
33.0,9780.0,14
8.0,8634.0,14
9.0,8697.0,14
19.0,9195.0,14
20.0,9256.0,14
22.0,9333.0,14
23.0,9394.0,14
15.0,9030.0,14
14.0,8970.0,14
47.0,10108.0,14
46.0,10049.0,14
10.0,8756.0,14
9.0,8697.0,14
41.0,9956.0,14
48.0,10117.0,14
11.0,8812.0,14
5.0,8441.0,14
11.0,8812.0,14
17.0,9101.0,14
10.0,8756.0,14
16.0,9045.0,14
35.0,9834.0,14
29.0,9668.0,14
28.0,9614.0,14
33.0,9780.0,14
35.0,9834.0,14
58.0,10336.0,14
20.0,9256.0,14
51.0,10174.0,14
54.0,10272.0,14
52.0,10222.0,14
21.0,9304.0,14
53.0,10224.0,14
38.0,9907.0,14
37.0,9861.0,14
46.0,10049.0,14
45.0,10006.0,14
31.0,9711.0,14
32.0,9753.0,14
62.0,10418.0,14
55.0,10274.0,14
50.0,10140.0,14
51.0,10174.0,14
62.0,10418.0,14
14.0,8970.0,14
13.0,8939.0,14
26.0,9565.0,14
25.0,9534.0,14
28.0,9614.0,14
21.0,9304.0,14
27.0,9585.0,14
55.0,10274.0,14
22.0,9333.0,14
57.0,10303.0,14
29.0,9668.0,14
32.0,9753.0,14
6.0,8506.0,14
7.0,8533.0,14
38.0,9907.0,14
19.0,9195.0,14
39.0,9931.0,14
18.0,9171.0,14
26.0,9565.0,14
27.0,9585.0,14
44.0,9996.0,14
43.0,9979.0,14
16.0,9045.0,14
15.0,9030.0,14
31.0,9711.0,14
42.0,9965.0,14
43.0,9979.0,14
40.0,9944.0,14
39.0,9931.0,14
37.0,9861.0,14
40.0,9944.0,14
49.0,10129.0,14
49.0,10129.0,14
50.0,10140.0,14
44.0,9996.0,14
45.0,10006.0,14
47.0,10108.0,14
42.0,9965.0,14
54.0,10272.0,14
52.0,10222.0,14
53.0,10224.0,14
5.0,8441.0,14
27.0,9585.0,14
2.0,8196.0,14
0.0,7947.0,14
0.0,7947.0,25
75.0,10460.0,25
0.0,7947.0,25
71.0,10459.0,25
1.0,8082.0,25
2.0,8214.0,25
1.0,8082.0,25
6.0,8509.0,25
7.0,8638.0,25
47.0,10146.0,25
66.0,10433.0,25
9.0,8806.0,25
8.0,8704.0,25
3.0,8305.0,25
4.0,8405.0,25
24.0,9569.0,25
23.0,9473.0,25
13.0,9006.0,25
14.0,9101.0,25
2.0,8214.0,25
3.0,8305.0,25
59.0,10370.0,25
43.0,10018.0,25
44.0,10065.0,25
25.0,9584.0,25
62.0,10378.0,25
69.0,10449.0,25
60.0,10373.0,25
12.0,8966.0,25
11.0,8894.0,25
16.0,9198.0,25
15.0,9126.0,25
26.0,9618.0,25
4.0,8405.0,25
5.0,8475.0,25
7.0,8638.0,25
8.0,8704.0,25
10.0,8870.0,25
9.0,8806.0,25
22.0,9426.0,25
21.0,9363.0,25
30.0,9745.0,25
29.0,9683.0,25
45.0,10069.0,25
48.0,10168.0,25
50.0,10176.0,25
46.0,10089.0,25
27.0,9622.0,25
58.0,10317.0,25
17.0,9244.0,25
18.0,9295.0,25
56.0,10306.0,25
66.0,10433.0,25
23.0,9473.0,25
22.0,9426.0,25
17.0,9244.0,25
16.0,9198.0,25
57.0,10310.0,25
64.0,10396.0,25
70.0,10458.0,25
34.0,9851.0,25
33.0,9808.0,25
29.0,9683.0,25
28.0,9640.0,25
49.0,10170.0,25
13.0,9006.0,25
12.0,8966.0,25
19.0,9334.0,25
18.0,9295.0,25
38.0,9938.0,25
39.0,9975.0,25
64.0,10396.0,25
51.0,10194.0,25
52.0,10230.0,25
6.0,8509.0,25
5.0,8475.0,25
34.0,9851.0,25
35.0,9884.0,25
53.0,10238.0,25
54.0,10268.0,25
31.0,9762.0,25
37.0,9909.0,25
38.0,9938.0,25
32.0,9791.0,25
15.0,9126.0,25
55.0,10293.0,25
14.0,9101.0,25
54.0,10268.0,25
11.0,8894.0,25
10.0,8870.0,25
46.0,10089.0,25
21.0,9363.0,25
20.0,9344.0,25
51.0,10194.0,25
28.0,9640.0,25
31.0,9762.0,25
30.0,9745.0,25
32.0,9791.0,25
33.0,9808.0,25
69.0,10449.0,25
24.0,9569.0,25
39.0,9975.0,25
35.0,9884.0,25
40.0,9988.0,25
55.0,10293.0,25
36.0,9897.0,25
36.0,9897.0,25
37.0,9909.0,25
42.0,10009.0,25
41.0,9998.0,25
63.0,10385.0,25
19.0,9334.0,25
20.0,9344.0,25
41.0,9998.0,25
40.0,9988.0,25
42.0,10009.0,25
52.0,10230.0,25
53.0,10238.0,25
63.0,10385.0,25
58.0,10317.0,25
0.0,7947.0,16
0.0,7947.0,16
77.0,10426.0,16
77.0,10426.0,16
1.0,8105.0,16
33.0,9714.0,16
16.0,9076.0,16
17.0,9194.0,16
18.0,9197.0,16
7.0,8621.0,16
6.0,8507.0,16
2.0,8214.0,16
1.0,8105.0,16
52.0,10119.0,16
68.0,10388.0,16
3.0,8311.0,16
2.0,8214.0,16
3.0,8311.0,16
4.0,8405.0,16
46.0,10009.0,16
20.0,9291.0,16
12.0,8889.0,16
13.0,8972.0,16
19.0,9278.0,16
7.0,8621.0,16
8.0,8700.0,16
61.0,10320.0,16
35.0,9744.0,16
5.0,8476.0,16
4.0,8405.0,16
67.0,10353.0,16
25.0,9450.0,16
26.0,9520.0,16
39.0,9870.0,16
71.0,10399.0,16
74.0,10419.0,16
11.0,8823.0,16
12.0,8889.0,16
40.0,9873.0,16
44.0,9922.0,16
31.0,9652.0,16
51.0,10056.0,16
13.0,8972.0,16
14.0,9032.0,16
56.0,10219.0,16
58.0,10244.0,16
50.0,10032.0,16
45.0,9953.0,16
28.0,9586.0,16
27.0,9531.0,16
11.0,8823.0,16
10.0,8769.0,16
10.0,8769.0,16
9.0,8715.0,16
22.0,9388.0,16
21.0,9335.0,16
29.0,9638.0,16
28.0,9586.0,16
49.0,10030.0,16
48.0,10013.0,16
54.0,10144.0,16
55.0,10193.0,16
73.0,10416.0,16
30.0,9644.0,16
63.0,10328.0,16
21.0,9335.0,16
42.0,9912.0,16
14.0,9032.0,16
15.0,9073.0,16
62.0,10323.0,16
32.0,9675.0,16
60.0,10281.0,16
36.0,9783.0,16
23.0,9396.0,16
24.0,9434.0,16
47.0,10012.0,16
38.0,9836.0,16
5.0,8476.0,16
45.0,9953.0,16
6.0,8507.0,16
35.0,9744.0,16
41.0,9902.0,16
37.0,9809.0,16
38.0,9836.0,16
59.0,10270.0,16
36.0,9783.0,16
55.0,10193.0,16
37.0,9809.0,16
56.0,10219.0,16
58.0,10244.0,16
51.0,10056.0,16
32.0,9675.0,16
53.0,10125.0,16
54.0,10144.0,16
25.0,9450.0,16
24.0,9434.0,16
8.0,8700.0,16
9.0,8715.0,16
19.0,9278.0,16
72.0,10403.0,16
71.0,10399.0,16
68.0,10388.0,16
27.0,9531.0,16
59.0,10270.0,16
26.0,9520.0,16
60.0,10281.0,16
41.0,9902.0,16
44.0,9922.0,16
42.0,9912.0,16
64.0,10335.0,16
65.0,10344.0,16
22.0,9388.0,16
23.0,9396.0,16
64.0,10335.0,16
74.0,10419.0,16
53.0,10125.0,16
29.0,9638.0,16
65.0,10344.0,16
66.0,10350.0,16
72.0,10403.0,16
79.0,10463.0,0
79.0,10463.0,0
0.0,7947.0,0
0.0,7947.0,0
72.0,10457.0,0
1.0,8105.0,0
66.0,10443.0,0
61.0,10391.0,0
5.0,8409.0,0
6.0,8522.0,0
2.0,8208.0,0
1.0,8105.0,0
24.0,9432.0,0
45.0,10097.0,0
8.0,8662.0,0
7.0,8580.0,0
3.0,8286.0,0
2.0,8208.0,0
22.0,9352.0,0
27.0,9562.0,0
23.0,9427.0,0
28.0,9637.0,0
59.0,10370.0,0
40.0,9977.0,0
69.0,10446.0,0
10.0,8792.0,0
9.0,8718.0,0
64.0,10397.0,0
54.0,10272.0,0
69.0,10446.0,0
3.0,8286.0,0
4.0,8352.0,0
25.0,9497.0,0
11.0,8857.0,0
10.0,8792.0,0
17.0,9153.0,0
16.0,9091.0,0
13.0,8959.0,0
14.0,9021.0,0
7.0,8580.0,0
6.0,8522.0,0
5.0,8409.0,0
4.0,8352.0,0
8.0,8662.0,0
33.0,9788.0,0
9.0,8718.0,0
34.0,9844.0,0
11.0,8857.0,0
12.0,8911.0,0
15.0,9075.0,0
14.0,9021.0,0
57.0,10325.0,0
60.0,10376.0,0
26.0,9510.0,0
27.0,9562.0,0
44.0,10046.0,0
50.0,10195.0,0
49.0,10187.0,0
48.0,10138.0,0
32.0,9739.0,0
33.0,9788.0,0
18.0,9201.0,0
12.0,8911.0,0
17.0,9153.0,0
13.0,8959.0,0
21.0,9309.0,0
22.0,9352.0,0
21.0,9309.0,0
20.0,9269.0,0
46.0,10099.0,0
39.0,9970.0,0
38.0,9932.0,0
65.0,10406.0,0
58.0,10333.0,0
18.0,9201.0,0
41.0,10013.0,0
19.0,9237.0,0
48.0,10138.0,0
47.0,10104.0,0
30.0,9677.0,0
31.0,9709.0,0
19.0,9237.0,0
20.0,9269.0,0
31.0,9709.0,0
32.0,9739.0,0
35.0,9873.0,0
34.0,9844.0,0
