V1,V2,set
0.0,9388.0,12
2.0,9429.0,12
2.0,9429.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
2.0,9429.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
2.0,9429.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
2.0,9429.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
2.0,9429.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
2.0,9429.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
2.0,9429.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
0.0,9388.0,12
2.0,9429.0,23
0.0,9388.0,23
0.0,9388.0,23
2.0,9429.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
2.0,9429.0,23
0.0,9388.0,23
2.0,9429.0,23
2.0,9429.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
2.0,9429.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
2.0,9429.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
2.0,9429.0,23
2.0,9429.0,23
2.0,9429.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
2.0,9429.0,23
0.0,9388.0,23
2.0,9429.0,23
2.0,9429.0,23
2.0,9429.0,23
2.0,9429.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
2.0,9429.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
2.0,9429.0,23
2.0,9429.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
2.0,9429.0,23
2.0,9429.0,23
2.0,9429.0,23
0.0,9388.0,23
2.0,9429.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
2.0,9429.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
2.0,9429.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
2.0,9429.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
2.0,9429.0,23
0.0,9388.0,23
2.0,9429.0,23
0.0,9388.0,23
2.0,9429.0,23
0.0,9388.0,23
2.0,9429.0,23
0.0,9388.0,23
0.0,9388.0,23
2.0,9429.0,23
2.0,9429.0,23
2.0,9429.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
2.0,9429.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
2.0,9429.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
0.0,9388.0,23
2.0,9429.0,23
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,14
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,25
0.0,9388.0,16
0.0,9388.0,16
2.0,9429.0,16
2.0,9429.0,16
0.0,9388.0,16
0.0,9388.0,16
0.0,9388.0,16
0.0,9388.0,16
0.0,9388.0,16
2.0,9429.0,16
0.0,9388.0,16
0.0,9388.0,16
2.0,9429.0,16
0.0,9388.0,16
0.0,9388.0,16
0.0,9388.0,16
0.0,9388.0,16
0.0,9388.0,16
0.0,9388.0,16
0.0,9388.0,16
0.0,9388.0,16
0.0,9388.0,16
0.0,9388.0,16
0.0,9388.0,16
0.0,9388.0,16
0.0,9388.0,16
0.0,9388.0,16
0.0,9388.0,16
