V1,V2,set
109.0,11778.0,12
0.0,5340.0,12
0.0,5340.0,12
109.0,11778.0,12
2.0,6483.0,12
1.0,5739.0,12
4.0,6827.0,12
5.0,7296.0,12
96.0,11776.0,12
1.0,5739.0,12
103.0,11777.0,12
6.0,7634.0,12
5.0,7296.0,12
103.0,11777.0,12
9.0,7938.0,12
8.0,7901.0,12
14.0,8518.0,12
15.0,8807.0,12
56.0,11327.0,12
84.0,11708.0,12
12.0,8359.0,12
72.0,11612.0,12
2.0,6483.0,12
3.0,6726.0,12
79.0,11707.0,12
29.0,9868.0,12
26.0,9720.0,12
18.0,9029.0,12
16.0,8951.0,12
58.0,11389.0,12
13.0,8407.0,12
69.0,11598.0,12
22.0,9409.0,12
10.0,8137.0,12
7.0,7705.0,12
47.0,11004.0,12
28.0,9822.0,12
45.0,10906.0,12
63.0,11527.0,12
43.0,10843.0,12
61.0,11477.0,12
27.0,9744.0,12
23.0,9452.0,12
46.0,10986.0,12
11.0,8202.0,12
25.0,9570.0,12
68.0,11572.0,12
93.0,11774.0,12
59.0,11428.0,12
52.0,11202.0,12
15.0,8807.0,12
73.0,11672.0,12
53.0,11220.0,12
66.0,11567.0,12
17.0,8979.0,12
30.0,10000.0,12
75.0,11698.0,12
54.0,11286.0,12
19.0,9152.0,12
88.0,11742.0,12
44.0,10863.0,12
89.0,11743.0,12
91.0,11744.0,12
95.0,11775.0,12
14.0,8518.0,12
60.0,11476.0,12
21.0,9301.0,12
3.0,6726.0,12
4.0,6827.0,12
37.0,10402.0,12
20.0,9249.0,12
19.0,9152.0,12
38.0,10499.0,12
42.0,10752.0,12
86.0,11739.0,12
65.0,11551.0,12
92.0,11745.0,12
74.0,11696.0,12
64.0,11537.0,12
34.0,10242.0,12
33.0,10161.0,12
7.0,7705.0,12
6.0,7634.0,12
49.0,11062.0,12
40.0,10620.0,12
41.0,10689.0,12
77.0,11706.0,12
51.0,11135.0,12
10.0,8137.0,12
11.0,8202.0,12
42.0,10752.0,12
38.0,10499.0,12
41.0,10689.0,12
39.0,10562.0,12
86.0,11739.0,12
51.0,11135.0,12
31.0,10062.0,12
50.0,11073.0,12
30.0,10000.0,12
84.0,11708.0,12
79.0,11707.0,12
77.0,11706.0,12
24.0,9511.0,12
24.0,9511.0,12
25.0,9570.0,12
49.0,11062.0,12
39.0,10562.0,12
36.0,10355.0,12
40.0,10620.0,12
35.0,10297.0,12
34.0,10242.0,12
35.0,10297.0,12
20.0,9249.0,12
21.0,9301.0,12
32.0,10111.0,12
33.0,10161.0,12
31.0,10062.0,12
32.0,10111.0,12
37.0,10402.0,12
36.0,10355.0,12
0.0,5340.0,23
115.0,11985.0,23
0.0,5340.0,23
1.0,5739.0,23
2.0,6483.0,23
110.0,11984.0,23
1.0,5739.0,23
5.0,7222.0,23
4.0,6831.0,23
96.0,11980.0,23
103.0,11983.0,23
85.0,11936.0,23
5.0,7222.0,23
6.0,7510.0,23
11.0,8387.0,23
10.0,8119.0,23
43.0,10973.0,23
26.0,9862.0,23
2.0,6483.0,23
3.0,6726.0,23
80.0,11863.0,23
92.0,11979.0,23
40.0,10790.0,23
10.0,8119.0,23
9.0,7896.0,23
71.0,11766.0,23
51.0,11310.0,23
73.0,11790.0,23
18.0,9271.0,23
17.0,9083.0,23
77.0,11861.0,23
74.0,11839.0,23
23.0,9618.0,23
89.0,11973.0,23
99.0,11981.0,23
100.0,11982.0,23
49.0,11248.0,23
48.0,11148.0,23
15.0,8835.0,23
14.0,8661.0,23
7.0,7679.0,23
6.0,7510.0,23
36.0,10570.0,23
30.0,10214.0,23
33.0,10411.0,23
8.0,7841.0,23
7.0,7679.0,23
35.0,10500.0,23
38.0,10632.0,23
22.0,9598.0,23
46.0,11046.0,23
27.0,10011.0,23
17.0,9083.0,23
16.0,8936.0,23
41.0,10879.0,23
55.0,11440.0,23
69.0,11745.0,23
76.0,11855.0,23
54.0,11386.0,23
31.0,10236.0,23
32.0,10363.0,23
67.0,11721.0,23
82.0,11872.0,23
44.0,11020.0,23
61.0,11600.0,23
12.0,8509.0,23
11.0,8387.0,23
84.0,11875.0,23
50.0,11265.0,23
37.0,10611.0,23
56.0,11469.0,23
103.0,11983.0,23
57.0,11499.0,23
62.0,11646.0,23
59.0,11546.0,23
66.0,11674.0,23
60.0,11581.0,23
20.0,9414.0,23
21.0,9524.0,23
3.0,6726.0,23
4.0,6831.0,23
58.0,11527.0,23
15.0,8835.0,23
16.0,8936.0,23
24.0,9717.0,23
25.0,9817.0,23
24.0,9717.0,23
14.0,8661.0,23
13.0,8566.0,23
41.0,10879.0,23
20.0,9414.0,23
19.0,9328.0,23
29.0,10128.0,23
47.0,11131.0,23
45.0,11039.0,23
68.0,11743.0,23
39.0,10710.0,23
53.0,11365.0,23
39.0,10710.0,23
63.0,11656.0,23
21.0,9524.0,23
27.0,10011.0,23
28.0,10080.0,23
64.0,11665.0,23
65.0,11667.0,23
90.0,11976.0,23
83.0,11874.0,23
91.0,11978.0,23
34.0,10471.0,23
18.0,9271.0,23
12.0,8509.0,23
19.0,9328.0,23
13.0,8566.0,23
53.0,11365.0,23
8.0,7841.0,23
9.0,7896.0,23
32.0,10363.0,23
29.0,10128.0,23
28.0,10080.0,23
25.0,9817.0,23
0.0,5340.0,14
0.0,5340.0,14
115.0,11749.0,14
2.0,6483.0,14
1.0,5739.0,14
108.0,11746.0,14
11.0,8423.0,14
6.0,7510.0,14
5.0,7265.0,14
4.0,6810.0,14
100.0,11742.0,14
15.0,8580.0,14
1.0,5739.0,14
3.0,6726.0,14
10.0,8076.0,14
111.0,11747.0,14
12.0,8512.0,14
16.0,8868.0,14
93.0,11688.0,14
75.0,11607.0,14
88.0,11686.0,14
35.0,10407.0,14
52.0,11028.0,14
44.0,10770.0,14
71.0,11605.0,14
66.0,11538.0,14
5.0,7265.0,14
2.0,6483.0,14
17.0,9098.0,14
16.0,8868.0,14
47.0,10905.0,14
41.0,10683.0,14
10.0,8076.0,14
9.0,7865.0,14
59.0,11313.0,14
49.0,10931.0,14
37.0,10437.0,14
7.0,7687.0,14
19.0,9324.0,14
20.0,9494.0,14
97.0,11740.0,14
31.0,10146.0,14
95.0,11739.0,14
80.0,11649.0,14
65.0,11436.0,14
17.0,9098.0,14
18.0,9248.0,14
68.0,11574.0,14
28.0,9927.0,14
27.0,9788.0,14
58.0,11261.0,14
23.0,9615.0,14
21.0,9560.0,14
34.0,10274.0,14
82.0,11680.0,14
9.0,7865.0,14
8.0,7742.0,14
55.0,11165.0,14
50.0,10989.0,14
85.0,11684.0,14
53.0,11137.0,14
45.0,10773.0,14
94.0,11690.0,14
61.0,11360.0,14
61.0,11360.0,14
40.0,10581.0,14
30.0,10056.0,14
41.0,10683.0,14
81.0,11669.0,14
70.0,11577.0,14
4.0,6810.0,14
54.0,11140.0,14
64.0,11434.0,14
46.0,10823.0,14
63.0,11409.0,14
29.0,10007.0,14
28.0,9927.0,14
38.0,10478.0,14
18.0,9248.0,14
19.0,9324.0,14
39.0,10554.0,14
15.0,8580.0,14
77.0,11608.0,14
78.0,11619.0,14
20.0,9494.0,14
33.0,10211.0,14
34.0,10274.0,14
69.0,11575.0,14
99.0,11741.0,14
84.0,11683.0,14
87.0,11685.0,14
8.0,7742.0,14
7.0,7687.0,14
27.0,9788.0,14
26.0,9736.0,14
46.0,10823.0,14
24.0,9651.0,14
25.0,9701.0,14
30.0,10056.0,14
63.0,11409.0,14
29.0,10007.0,14
32.0,10163.0,14
33.0,10211.0,14
22.0,9572.0,14
38.0,10478.0,14
56.0,11205.0,14
50.0,10989.0,14
24.0,9651.0,14
26.0,9736.0,14
25.0,9701.0,14
78.0,11619.0,14
57.0,11233.0,14
57.0,11233.0,14
56.0,11205.0,14
40.0,10581.0,14
39.0,10554.0,14
32.0,10163.0,14
22.0,9572.0,14
84.0,11683.0,14
53.0,11137.0,14
0.0,5340.0,25
114.0,11850.0,25
0.0,5340.0,25
97.0,11815.0,25
86.0,11788.0,25
1.0,5739.0,25
2.0,6483.0,25
69.0,11638.0,25
103.0,11830.0,25
1.0,5739.0,25
5.0,7296.0,25
4.0,6937.0,25
110.0,11848.0,25
76.0,11687.0,25
5.0,7296.0,25
6.0,7634.0,25
10.0,8338.0,25
9.0,8052.0,25
32.0,10270.0,25
31.0,10177.0,25
3.0,6726.0,25
2.0,6483.0,25
81.0,11692.0,25
77.0,11688.0,25
55.0,11274.0,25
68.0,11543.0,25
3.0,6726.0,25
