V1,V2,set
9.0,7257.0,25
55.0,9581.0,25
76.0,9933.0,25
59.0,9628.0,25
52.0,9452.0,25
36.0,8904.0,25
60.0,9653.0,25
65.0,9760.0,25
23.0,8153.0,25
24.0,8238.0,25
21.0,8034.0,25
22.0,8118.0,25
61.0,9670.0,25
67.0,9786.0,25
58.0,9610.0,25
62.0,9690.0,25
14.0,7667.0,25
13.0,7593.0,25
69.0,9839.0,25
39.0,9075.0,25
38.0,9002.0,25
41.0,9181.0,25
40.0,9109.0,25
66.0,9779.0,25
6.0,7000.0,25
5.0,6930.0,25
57.0,9597.0,25
73.0,9871.0,25
75.0,9923.0,25
26.0,8385.0,25
73.0,9871.0,25
75.0,9923.0,25
24.0,8238.0,25
79.0,9992.0,25
54.0,9535.0,25
13.0,7593.0,25
12.0,7549.0,25
53.0,9494.0,25
53.0,9494.0,25
54.0,9535.0,25
10.0,7297.0,25
9.0,7257.0,25
7.0,7125.0,25
8.0,7164.0,25
32.0,8704.0,25
31.0,8666.0,25
20.0,8001.0,25
19.0,7965.0,25
29.0,8600.0,25
22.0,8118.0,25
32.0,8704.0,25
30.0,8635.0,25
33.0,8739.0,25
23.0,8153.0,25
39.0,9075.0,25
40.0,9109.0,25
21.0,8034.0,25
15.0,7700.0,25
20.0,8001.0,25
14.0,7667.0,25
16.0,7732.0,25
28.0,8471.0,25
15.0,7700.0,25
31.0,8666.0,25
17.0,7837.0,25
30.0,8635.0,25
18.0,7868.0,25
42.0,9190.0,25
36.0,8904.0,25
35.0,8875.0,25
79.0,9992.0,25
35.0,8875.0,25
57.0,9597.0,25
55.0,9581.0,25
38.0,9002.0,25
0.0,6058.0,16
90.0,9995.0,16
90.0,9995.0,16
0.0,6058.0,16
3.0,6639.0,16
2.0,6294.0,16
84.0,9994.0,16
68.0,9762.0,16
45.0,9442.0,16
78.0,9979.0,16
4.0,6786.0,16
3.0,6639.0,16
16.0,7690.0,16
17.0,7836.0,16
81.0,9993.0,16
4.0,6786.0,16
5.0,6929.0,16
1.0,6194.0,16
77.0,9918.0,16
47.0,9468.0,16
11.0,7420.0,16
12.0,7549.0,16
72.0,9845.0,16
10.0,7297.0,16
11.0,7420.0,16
13.0,7592.0,16
70.0,9825.0,16
35.0,8931.0,16
27.0,8457.0,16
26.0,8345.0,16
36.0,8952.0,16
37.0,9063.0,16
7.0,7110.0,16
6.0,7000.0,16
69.0,9817.0,16
56.0,9713.0,16
58.0,9722.0,16
59.0,9729.0,16
80.0,9982.0,16
32.0,8740.0,16
33.0,8841.0,16
61.0,9738.0,16
1.0,6194.0,16
2.0,6294.0,16
