V1,V2,set
97.0,11845.0,12
0.0,4541.0,12
0.0,4541.0,12
4.0,5760.0,12
5.0,6282.0,12
2.0,5164.0,12
1.0,4684.0,12
7.0,6902.0,12
8.0,7297.0,12
3.0,5558.0,12
2.0,5164.0,12
10.0,7939.0,12
9.0,7580.0,12
88.0,11730.0,12
6.0,6562.0,12
7.0,6902.0,12
92.0,11735.0,12
15.0,8822.0,12
14.0,8513.0,12
11.0,8241.0,12
10.0,7939.0,12
75.0,11462.0,12
78.0,11522.0,12
66.0,11289.0,12
8.0,7297.0,12
9.0,7580.0,12
5.0,6282.0,12
6.0,6562.0,12
48.0,10962.0,12
32.0,10436.0,12
95.0,11841.0,12
42.0,10850.0,12
67.0,11329.0,12
83.0,11612.0,12
38.0,10685.0,12
23.0,9525.0,12
22.0,9314.0,12
56.0,11154.0,12
51.0,10991.0,12
28.0,9904.0,12
29.0,10109.0,12
3.0,5558.0,12
4.0,5760.0,12
63.0,11271.0,12
45.0,10894.0,12
54.0,11047.0,12
37.0,10663.0,12
19.0,9074.0,12
25.0,9768.0,12
24.0,9588.0,12
51.0,10991.0,12
59.0,11194.0,12
17.0,9024.0,12
94.0,11747.0,12
87.0,11692.0,12
85.0,11631.0,12
35.0,10479.0,12
31.0,10266.0,12
81.0,11547.0,12
13.0,8358.0,12
14.0,8513.0,12
1.0,4684.0,12
82.0,11559.0,12
26.0,9808.0,12
86.0,11633.0,12
46.0,10941.0,12
15.0,8822.0,12
16.0,8947.0,12
61.0,11223.0,12
72.0,11417.0,12
59.0,11194.0,12
33.0,10455.0,12
77.0,11488.0,12
20.0,9156.0,12
21.0,9263.0,12
61.0,11223.0,12
30.0,10209.0,12
29.0,10109.0,12
34.0,10472.0,12
40.0,10731.0,12
47.0,10944.0,12
41.0,10754.0,12
36.0,10567.0,12
63.0,11271.0,12
70.0,11369.0,12
36.0,10567.0,12
93.0,11741.0,12
13.0,8358.0,12
12.0,8271.0,12
20.0,9156.0,12
73.0,11423.0,12
69.0,11365.0,12
16.0,8947.0,12
27.0,9833.0,12
28.0,9904.0,12
24.0,9588.0,12
23.0,9525.0,12
55.0,11094.0,12
30.0,10209.0,12
31.0,10266.0,12
54.0,11047.0,12
21.0,9263.0,12
22.0,9314.0,12
55.0,11094.0,12
40.0,10731.0,12
45.0,10894.0,12
42.0,10850.0,12
56.0,11154.0,12
25.0,9768.0,12
73.0,11423.0,12
71.0,11378.0,12
69.0,11365.0,12
12.0,8271.0,12
11.0,8241.0,12
77.0,11488.0,12
18.0,9050.0,12
27.0,9833.0,12
81.0,11547.0,12
18.0,9050.0,12
41.0,10754.0,12
0.0,4541.0,23
0.0,4541.0,23
101.0,11898.0,23
1.0,4684.0,23
2.0,5178.0,23
5.0,6251.0,23
4.0,5778.0,23
85.0,11845.0,23
10.0,7877.0,23
9.0,7494.0,23
2.0,5178.0,23
3.0,5558.0,23
91.0,11846.0,23
6.0,6509.0,23
7.0,6872.0,23
7.0,6872.0,23
8.0,7235.0,23
16.0,8917.0,23
15.0,8638.0,23
12.0,8340.0,23
10.0,7877.0,23
11.0,8147.0,23
68.0,11412.0,23
9.0,7494.0,23
8.0,7235.0,23
6.0,6509.0,23
5.0,6251.0,23
14.0,8390.0,23
15.0,8638.0,23
75.0,11510.0,23
19.0,9083.0,23
54.0,11077.0,23
48.0,10900.0,23
41.0,10693.0,23
4.0,5778.0,23
3.0,5558.0,23
56.0,11103.0,23
29.0,10228.0,23
73.0,11491.0,23
11.0,8147.0,23
82.0,11782.0,23
27.0,9972.0,23
26.0,9787.0,23
70.0,11413.0,23
34.0,10504.0,23
17.0,8927.0,23
39.0,10678.0,23
33.0,10454.0,23
37.0,10599.0,23
23.0,9485.0,23
24.0,9650.0,23
96.0,11873.0,23
100.0,11885.0,23
95.0,11866.0,23
43.0,10810.0,23
38.0,10668.0,23
78.0,11664.0,23
80.0,11742.0,23
76.0,11588.0,23
