V1,V2,set
93.0,10942.0,12
0.0,6858.0,12
93.0,10942.0,12
0.0,6858.0,12
21.0,8890.0,12
20.0,8667.0,12
7.0,7669.0,12
8.0,7882.0,12
40.0,9590.0,12
41.0,9801.0,12
2.0,7167.0,12
1.0,6978.0,12
33.0,9414.0,12
26.0,9192.0,12
11.0,8027.0,12
12.0,8200.0,12
70.0,10501.0,12
48.0,10016.0,12
5.0,7443.0,12
6.0,7584.0,12
4.0,7368.0,12
3.0,7228.0,12
68.0,10463.0,12
90.0,10902.0,12
88.0,10874.0,12
50.0,10035.0,12
16.0,8527.0,12
25.0,9062.0,12
91.0,10925.0,12
34.0,9453.0,12
67.0,10449.0,12
1.0,6978.0,12
66.0,10386.0,12
55.0,10164.0,12
39.0,9559.0,12
28.0,9254.0,12
29.0,9318.0,12
14.0,8362.0,12
13.0,8257.0,12
80.0,10691.0,12
31.0,9355.0,12
54.0,10133.0,12
81.0,10720.0,12
35.0,9493.0,12
72.0,10541.0,12
14.0,8362.0,12
15.0,8459.0,12
56.0,10204.0,12
22.0,8910.0,12
73.0,10571.0,12
59.0,10264.0,12
46.0,9949.0,12
79.0,10660.0,12
85.0,10810.0,12
58.0,10239.0,12
83.0,10778.0,12
60.0,10288.0,12
62.0,10331.0,12
38.0,9521.0,12
86.0,10839.0,12
52.0,10095.0,12
7.0,7669.0,12
6.0,7584.0,12
75.0,10616.0,12
71.0,10517.0,12
53.0,10106.0,12
31.0,9355.0,12
45.0,9933.0,12
87.0,10852.0,12
57.0,10217.0,12
84.0,10792.0,12
4.0,7368.0,12
5.0,7443.0,12
63.0,10351.0,12
44.0,9912.0,12
78.0,10644.0,12
15.0,8459.0,12
65.0,10373.0,12
36.0,9508.0,12
23.0,8941.0,12
24.0,9007.0,12
64.0,10362.0,12
76.0,10631.0,12
28.0,9254.0,12
9.0,7944.0,12
26.0,9192.0,12
8.0,7882.0,12
3.0,7228.0,12
2.0,7167.0,12
12.0,8200.0,12
13.0,8257.0,12
77.0,10635.0,12
37.0,9516.0,12
18.0,8601.0,12
25.0,9062.0,12
24.0,9007.0,12
