V1,V2,set
0.0,3497.0,12
0.0,3497.0,12
74.0,6249.0,12
74.0,6249.0,12
1.0,3646.0,12
5.0,3870.0,12
2.0,3661.0,12
6.0,4006.0,12
3.0,3789.0,12
11.0,4255.0,12
4.0,3853.0,12
68.0,6168.0,12
70.0,6204.0,12
66.0,6154.0,12
65.0,6146.0,12
46.0,5765.0,12
48.0,5802.0,12
49.0,5826.0,12
50.0,5844.0,12
58.0,6045.0,12
47.0,5783.0,12
28.0,4911.0,12
29.0,4985.0,12
31.0,5117.0,12
30.0,5045.0,12
62.0,6126.0,12
18.0,4467.0,12
10.0,4187.0,12
8.0,4080.0,12
33.0,5223.0,12
34.0,5290.0,12
9.0,4147.0,12
72.0,6220.0,12
27.0,4847.0,12
3.0,3789.0,12
28.0,4911.0,12
17.0,4461.0,12
32.0,5180.0,12
31.0,5117.0,12
30.0,5045.0,12
29.0,4985.0,12
14.0,4360.0,12
13.0,4303.0,12
23.0,4685.0,12
22.0,4630.0,12
21.0,4577.0,12
20.0,4523.0,12
6.0,4006.0,12
7.0,4060.0,12
72.0,6220.0,12
21.0,4577.0,12
22.0,4630.0,12
36.0,5378.0,12
37.0,5431.0,12
34.0,5290.0,12
35.0,5342.0,12
44.0,5700.0,12
14.0,4360.0,12
43.0,5649.0,12
15.0,4411.0,12
63.0,6139.0,12
24.0,4726.0,12
25.0,4773.0,12
39.0,5503.0,12
40.0,5547.0,12
33.0,5223.0,12
32.0,5180.0,12
24.0,4726.0,12
42.0,5608.0,12
23.0,4685.0,12
25.0,4773.0,12
26.0,4814.0,12
43.0,5649.0,12
9.0,4147.0,12
10.0,4187.0,12
37.0,5431.0,12
38.0,5471.0,12
44.0,5700.0,12
45.0,5739.0,12
36.0,5378.0,12
35.0,5342.0,12
26.0,4814.0,12
27.0,4847.0,12
39.0,5503.0,12
41.0,5576.0,12
42.0,5608.0,12
38.0,5471.0,12
54.0,5947.0,12
53.0,5916.0,12
16.0,4441.0,12
15.0,4411.0,12
19.0,4494.0,12
40.0,5547.0,12
12.0,4274.0,12
41.0,5576.0,12
13.0,4303.0,12
20.0,4523.0,12
19.0,4494.0,12
55.0,5973.0,12
55.0,5973.0,12
52.0,5890.0,12
45.0,5739.0,12
54.0,5947.0,12
53.0,5916.0,12
56.0,5999.0,12
52.0,5890.0,12
51.0,5865.0,12
69.0,6191.0,12
57.0,6022.0,12
56.0,5999.0,12
57.0,6022.0,12
59.0,6061.0,12
61.0,6105.0,12
60.0,6083.0,12
60.0,6083.0,12
61.0,6105.0,12
51.0,5865.0,12
7.0,4060.0,12
16.0,4441.0,12
8.0,4080.0,12
0.0,3497.0,23
74.0,6249.0,23
74.0,6249.0,23
0.0,3497.0,23
26.0,4848.0,23
1.0,3646.0,23
29.0,4985.0,23
65.0,6149.0,23
4.0,3853.0,23
5.0,3986.0,23
15.0,4468.0,23
28.0,4968.0,23
17.0,4509.0,23
2.0,3748.0,23
1.0,3646.0,23
63.0,6140.0,23
46.0,5764.0,23
30.0,5067.0,23
47.0,5787.0,23
60.0,6087.0,23
14.0,4388.0,23
16.0,4483.0,23
61.0,6106.0,23
50.0,5847.0,23
62.0,6127.0,23
33.0,5221.0,23
7.0,4053.0,23
34.0,5292.0,23
8.0,4124.0,23
13.0,4360.0,23
21.0,4646.0,23
23.0,4715.0,23
12.0,4291.0,23
71.0,6198.0,23
31.0,5116.0,23
3.0,3789.0,23
4.0,3853.0,23
32.0,5180.0,23
27.0,4904.0,23
25.0,4785.0,23
10.0,4212.0,23
9.0,4149.0,23
69.0,6182.0,23
73.0,6246.0,23
36.0,5378.0,23
37.0,5437.0,23
23.0,4715.0,23
68.0,6172.0,23
27.0,4904.0,23
19.0,4612.0,23
34.0,5292.0,23
44.0,5701.0,23
35.0,5344.0,23
18.0,4560.0,23
43.0,5649.0,23
21.0,4646.0,23
18.0,4560.0,23
24.0,4736.0,23
25.0,4785.0,23
31.0,5116.0,23
30.0,5067.0,23
6.0,4006.0,23
7.0,4053.0,23
67.0,6163.0,23
10.0,4212.0,23
11.0,4257.0,23
40.0,5545.0,23
43.0,5649.0,23
39.0,5502.0,23
42.0,5606.0,23
3.0,3789.0,23
33.0,5221.0,23
32.0,5180.0,23
2.0,3748.0,23
45.0,5740.0,23
44.0,5701.0,23
37.0,5437.0,23
38.0,5472.0,23
35.0,5344.0,23
36.0,5378.0,23
42.0,5606.0,23
12.0,4291.0,23
11.0,4257.0,23
41.0,5572.0,23
54.0,5950.0,23
53.0,5919.0,23
38.0,5472.0,23
39.0,5502.0,23
13.0,4360.0,23
14.0,4388.0,23
72.0,6226.0,23
52.0,5892.0,23
40.0,5545.0,23
41.0,5572.0,23
53.0,5919.0,23
51.0,5867.0,23
8.0,4124.0,23
9.0,4149.0,23
52.0,5892.0,23
57.0,6021.0,23
56.0,5997.0,23
55.0,5973.0,23
59.0,6063.0,23
56.0,5997.0,23
45.0,5740.0,23
55.0,5973.0,23
54.0,5950.0,23
58.0,6043.0,23
57.0,6021.0,23
49.0,5828.0,23
24.0,4736.0,23
48.0,5807.0,23
19.0,4612.0,23
6.0,4006.0,23
58.0,6043.0,23
72.0,6226.0,23
48.0,5807.0,23
20.0,4632.0,23
59.0,6063.0,23
5.0,3986.0,23
0.0,3497.0,14
0.0,3497.0,14
73.0,6249.0,14
73.0,6249.0,14
1.0,3646.0,14
16.0,4505.0,14
20.0,4578.0,14
4.0,3853.0,14
5.0,3986.0,14
18.0,4530.0,14
66.0,6156.0,14
1.0,3646.0,14
2.0,3748.0,14
19.0,4559.0,14
47.0,5786.0,14
59.0,6062.0,14
71.0,6220.0,14
21.0,4655.0,14
25.0,4793.0,14
24.0,4777.0,14
29.0,4985.0,14
28.0,4911.0,14
35.0,5344.0,14
34.0,5270.0,14
31.0,5117.0,14
30.0,5045.0,14
49.0,5813.0,14
12.0,4291.0,14
13.0,4360.0,14
62.0,6131.0,14
72.0,6243.0,14
14.0,4403.0,14
9.0,4147.0,14
10.0,4213.0,14
