V1,V2,set
168.0,10573.0,23
168.0,10573.0,23
0.0,2471.0,23
0.0,2471.0,23
83.0,7480.0,23
62.0,6402.0,23
17.0,3843.0,23
132.0,9577.0,23
153.0,10223.0,23
64.0,6564.0,23
128.0,9490.0,23
150.0,10111.0,23
15.0,3661.0,23
110.0,8681.0,23
53.0,5972.0,23
165.0,10502.0,23
20.0,3892.0,23
120.0,9092.0,23
36.0,4882.0,23
27.0,4288.0,23
143.0,9905.0,23
100.0,8253.0,23
1.0,2774.0,23
136.0,9704.0,23
8.0,3410.0,23
112.0,8849.0,23
99.0,8131.0,23
7.0,3361.0,23
118.0,8983.0,23
28.0,4384.0,23
71.0,6803.0,23
38.0,4998.0,23
134.0,9641.0,23
72.0,6940.0,23
60.0,6267.0,23
127.0,9419.0,23
30.0,4472.0,23
123.0,9186.0,23
55.0,6081.0,23
11.0,3508.0,23
86.0,7639.0,23
82.0,7330.0,23
102.0,8340.0,23
52.0,5847.0,23
86.0,7639.0,23
146.0,9966.0,23
156.0,10259.0,23
46.0,5520.0,23
3.0,2979.0,23
49.0,5717.0,23
35.0,4783.0,23
51.0,5769.0,23
97.0,8060.0,23
22.0,3965.0,23
43.0,5332.0,23
66.0,6635.0,23
163.0,10443.0,23
116.0,8953.0,23
148.0,10070.0,23
106.0,8542.0,23
89.0,7793.0,23
59.0,6230.0,23
69.0,6763.0,23
24.0,4031.0,23
162.0,10385.0,23
141.0,9852.0,23
57.0,6164.0,23
122.0,9150.0,23
39.0,5058.0,23
45.0,5411.0,23
138.0,9794.0,23
93.0,7871.0,23
25.0,4169.0,23
40.0,5140.0,23
42.0,5204.0,23
125.0,9318.0,23
32.0,4598.0,23
114.0,8918.0,23
31.0,4553.0,23
78.0,7164.0,23
158.0,10270.0,23
81.0,7275.0,23
107.0,8657.0,23
48.0,5630.0,23
75.0,6998.0,23
105.0,8501.0,23
47.0,5602.0,23
5.0,3220.0,23
80.0,7208.0,23
74.0,6977.0,23
147.0,10001.0,23
125.0,9318.0,23
33.0,4685.0,23
2.0,2921.0,23
1.0,2774.0,23
160.0,10344.0,23
34.0,4698.0,23
96.0,8001.0,23
14.0,3600.0,23
95.0,7963.0,23
104.0,8431.0,23
5.0,3220.0,23
76.0,7090.0,23
94.0,7907.0,23
103.0,8408.0,23
56.0,6134.0,23
4.0,3110.0,23
44.0,5380.0,23
13.0,3564.0,23
159.0,10335.0,23
108.0,8659.0,23
89.0,7793.0,23
25.0,4169.0,23
113.0,8874.0,23
67.0,6683.0,23
23.0,4021.0,23
41.0,5195.0,23
4.0,3110.0,23
140.0,9806.0,23
12.0,3522.0,23
167.0,10573.0,14
0.0,2471.0,14
167.0,10573.0,14
0.0,2471.0,14
73.0,7036.0,14
51.0,5941.0,14
111.0,8642.0,14
129.0,9437.0,14
54.0,6098.0,14
39.0,4998.0,14
93.0,7851.0,14
122.0,9189.0,14
102.0,8237.0,14
108.0,8508.0,14
8.0,3396.0,14
67.0,6708.0,14
79.0,7216.0,14
1.0,2775.0,14
70.0,6785.0,14
14.0,3645.0,14
83.0,7433.0,14
126.0,9328.0,14
125.0,9292.0,14
33.0,4673.0,14
92.0,7753.0,14
131.0,9525.0,14
26.0,4301.0,14
27.0,4417.0,14
16.0,3788.0,14
60.0,6400.0,14
4.0,3110.0,14
56.0,6231.0,14
118.0,8945.0,14
116.0,8876.0,14
40.0,5195.0,14
154.0,10220.0,14
6.0,3248.0,14
119.0,9043.0,14
85.0,7509.0,14
163.0,10486.0,14
121.0,9099.0,14
34.0,4783.0,14
48.0,5691.0,14
43.0,5333.0,14
165.0,10532.0,14
88.0,7706.0,14
31.0,4601.0,14
98.0,8078.0,14
2.0,2921.0,14
77.0,7139.0,14
156.0,10310.0,14
72.0,6903.0,14
87.0,7535.0,14
139.0,9756.0,14
105.0,8344.0,14
63.0,6507.0,14
11.0,3552.0,14
133.0,9569.0,14
62.0,6444.0,14
45.0,5512.0,14
113.0,8707.0,14
64.0,6604.0,14
134.0,9632.0,14
66.0,6612.0,14
21.0,3976.0,14
7.0,3374.0,14
37.0,4949.0,14
49.0,5812.0,14
89.0,7719.0,14
80.0,7346.0,14
13.0,3587.0,14
161.0,10431.0,14
5.0,3171.0,14
81.0,7359.0,14
55.0,6154.0,14
141.0,9778.0,14
137.0,9710.0,14
97.0,8004.0,14
50.0,5836.0,14
100.0,8135.0,14
115.0,8780.0,14
136.0,9673.0,14
30.0,4541.0,14
42.0,5265.0,14
22.0,4015.0,14
17.0,3817.0,14
71.0,6865.0,14
35.0,4863.0,14
20.0,3867.0,14
152.0,10198.0,14
142.0,9839.0,14
46.0,5607.0,14
146.0,10004.0,14
3.0,2954.0,14
105.0,8344.0,14
96.0,7947.0,14
23.0,4095.0,14
150.0,10107.0,14
77.0,7139.0,14
157.0,10343.0,14
101.0,8158.0,14
159.0,10364.0,14
19.0,3858.0,14
1.0,2775.0,14
148.0,10032.0,14
24.0,4120.0,14
58.0,6322.0,14
151.0,10155.0,14
36.0,4901.0,14
145.0,9972.0,14
47.0,5623.0,14
11.0,3552.0,14
144.0,9919.0,14
143.0,9891.0,14
58.0,6322.0,14
149.0,10052.0,14
114.0,8748.0,14
44.0,5452.0,14
41.0,5210.0,14
107.0,8460.0,14
168.0,10573.0,25
168.0,10573.0,25
0.0,2471.0,25
0.0,2471.0,25
79.0,7291.0,25
57.0,6288.0,25
48.0,5698.0,25
19.0,3928.0,25
128.0,9300.0,25
14.0,3614.0,25
40.0,5133.0,25
4.0,3024.0,25
7.0,3209.0,25
64.0,6599.0,25
110.0,8542.0,25
2.0,2856.0,25
39.0,5061.0,25
67.0,6730.0,25
134.0,9549.0,25
59.0,6359.0,25
5.0,3177.0,25
16.0,3755.0,25
126.0,9149.0,25
17.0,3794.0,25
63.0,6455.0,25
104.0,8291.0,25
160.0,10374.0,25
151.0,10038.0,25
9.0,3505.0,25
47.0,5535.0,25
50.0,5820.0,25
53.0,5926.0,25
114.0,8742.0,25
83.0,7525.0,25
27.0,4279.0,25
85.0,7563.0,25
145.0,9951.0,25
131.0,9443.0,25
54.0,6016.0,25
61.0,6426.0,25
98.0,8074.0,25
166.0,10537.0,25
130.0,9340.0,25
136.0,9677.0,25
100.0,8131.0,25
45.0,5359.0,25
70.0,6932.0,25
106.0,8357.0,25
139.0,9778.0,25
88.0,7756.0,25
66.0,6665.0,25
154.0,10154.0,25
21.0,3992.0,25
46.0,5489.0,25
156.0,10237.0,25
118.0,8860.0,25
34.0,4705.0,25
3.0,2902.0,25
153.0,10106.0,25
109.0,8439.0,25
81.0,7453.0,25
140.0,9825.0,25
1.0,2648.0,25
89.0,7856.0,25
42.0,5291.0,25
51.0,5857.0,25
133.0,9486.0,25
137.0,9692.0,25
31.0,4568.0,25
30.0,4443.0,25
143.0,9842.0,25
28.0,4355.0,25
90.0,7914.0,25
158.0,10313.0,25
92.0,7951.0,25
23.0,4070.0,25
148.0,9971.0,25
72.0,6996.0,25
164.0,10478.0,25
124.0,9026.0,25
122.0,8907.0,25
24.0,4198.0,25
107.0,8428.0,25
8.0,3387.0,25
25.0,4202.0,25
1.0,2648.0,25
102.0,8236.0,25
162.0,10433.0,25
125.0,9120.0,25
55.0,6120.0,25
123.0,8987.0,25
44.0,5301.0,25
149.0,9992.0,25
37.0,4929.0,25
11.0,3548.0,25
94.0,7959.0,25
33.0,4637.0,25
86.0,7673.0,25
144.0,9873.0,25
35.0,4807.0,25
112.0,8649.0,25
96.0,8036.0,25
101.0,8214.0,25
55.0,6120.0,25
117.0,8781.0,25
74.0,7067.0,25
112.0,8649.0,25
76.0,7150.0,25
29.0,4423.0,25
116.0,8759.0,25
37.0,4929.0,25
87.0,7675.0,25
75.0,7116.0,25
76.0,7150.0,25
69.0,6857.0,25
22.0,4057.0,25
95.0,8017.0,25
157.0,10279.0,25
69.0,6857.0,25
81.0,7453.0,25
167.0,10573.0,16
0.0,2467.0,16
0.0,2467.0,16
167.0,10573.0,16
95.0,7906.0,16
76.0,7238.0,16
42.0,5293.0,16
89.0,7677.0,16
57.0,6265.0,16
25.0,4156.0,16
131.0,9597.0,16
98.0,7984.0,16
130.0,9436.0,16
23.0,4104.0,16
100.0,8228.0,16
74.0,7059.0,16
21.0,3966.0,16
1.0,2772.0,16
84.0,7519.0,16
5.0,3119.0,16
72.0,7056.0,16
134.0,9642.0,16
19.0,3855.0,16
161.0,10482.0,16
116.0,9025.0,16
124.0,9306.0,16
52.0,5976.0,16
104.0,8497.0,16
106.0,8552.0,16
71.0,6862.0,16
51.0,5848.0,16
139.0,9794.0,16
152.0,10194.0,16
86.0,7598.0,16
92.0,7810.0,16
150.0,10145.0,16
32.0,4662.0,16
145.0,9957.0,16
29.0,4490.0,16
14.0,3461.0,16
102.0,8344.0,16
10.0,3243.0,16
47.0,5653.0,16
118.0,9085.0,16
91.0,7794.0,16
147.0,10039.0,16
79.0,7280.0,16
81.0,7407.0,16
11.0,3342.0,16
64.0,6494.0,16
12.0,3414.0,16
141.0,9863.0,16
127.0,9403.0,16
110.0,8766.0,16
28.0,4373.0,16
65.0,6556.0,16
114.0,8944.0,16
37.0,4953.0,16
50.0,5760.0,16
48.0,5740.0,16
148.0,10085.0,16
136.0,9696.0,16
38.0,5078.0,16
103.0,8373.0,16
45.0,5510.0,16
44.0,5396.0,16
34.0,4743.0,16
15.0,3559.0,16
107.0,8672.0,16
137.0,9747.0,16
126.0,9370.0,16
46.0,5548.0,16
16.0,3610.0,16
108.0,8701.0,16
154.0,10260.0,16
39.0,5106.0,16
159.0,10424.0,16
66.0,6654.0,16
62.0,6437.0,16
27.0,4330.0,16
2.0,2895.0,16
120.0,9115.0,16
121.0,9157.0,16
59.0,6304.0,16
60.0,6333.0,16
81.0,7407.0,16
20.0,3894.0,16
54.0,6108.0,16
164.0,10517.0,16
17.0,3702.0,16
61.0,6417.0,16
112.0,8855.0,16
43.0,5360.0,16
2.0,2895.0,16
4.0,3045.0,16
68.0,6758.0,16
143.0,9937.0,16
8.0,3198.0,16
17.0,3702.0,16
113.0,8916.0,16
111.0,8813.0,16
36.0,4921.0,16
164.0,10517.0,16
33.0,4718.0,16
54.0,6108.0,16
85.0,7564.0,16
8.0,3198.0,16
30.0,4567.0,16
122.0,9234.0,16
158.0,10393.0,16
70.0,6833.0,16
39.0,5106.0,16
35.0,4868.0,16
69.0,6785.0,16
1.0,2772.0,16
4.0,3045.0,16
142.0,9910.0,16
99.0,8106.0,16
99.0,8106.0,16
157.0,10347.0,16
167.0,10573.0,0
167.0,10573.0,0
0.0,2471.0,0
0.0,2471.0,0
78.0,7487.0,0
8.0,3378.0,0
113.0,8854.0,0
76.0,7297.0,0
22.0,4100.0,0
106.0,8589.0,0
28.0,4423.0,0
24.0,4154.0,0
120.0,9077.0,0
101.0,8488.0,0
100.0,8300.0,0
66.0,6699.0,0
108.0,8733.0,0
123.0,9229.0,0
161.0,10412.0,0
42.0,5315.0,0
129.0,9436.0,0
103.0,8553.0,0
148.0,9995.0,0
75.0,7162.0,0
49.0,5797.0,0
34.0,4755.0,0
30.0,4530.0,0
84.0,7591.0,0
126.0,9333.0,0
44.0,5398.0,0
14.0,3758.0,0
70.0,7008.0,0
151.0,10066.0,0
37.0,4907.0,0
52.0,5944.0,0
64.0,6635.0,0
68.0,6832.0,0
88.0,7693.0,0
46.0,5557.0,0
35.0,4834.0,0
86.0,7633.0,0
50.0,5890.0,0
96.0,8153.0,0
17.0,3881.0,0
32.0,4643.0,0
56.0,6172.0,0
11.0,3564.0,0
143.0,9876.0,0
69.0,6857.0,0
7.0,3212.0,0
59.0,6382.0,0
16.0,3825.0,0
41.0,5189.0,0
38.0,5004.0,0
1.0,2647.0,0
2.0,2856.0,0
26.0,4313.0,0
45.0,5496.0,0
60.0,6535.0,0
53.0,6059.0,0
48.0,5650.0,0
62.0,6581.0,0
95.0,8092.0,0
145.0,9929.0,0
133.0,9562.0,0
39.0,5071.0,0
19.0,3971.0,0
116.0,8861.0,0
89.0,7791.0,0
140.0,9792.0,0
3.0,2989.0,0
141.0,9848.0,0
94.0,8010.0,0
159.0,10356.0,0
11.0,3564.0,0
19.0,3971.0,0
166.0,10554.0,0
1.0,2647.0,0
131.0,9523.0,0
118.0,8939.0,0
108.0,8733.0,0
74.0,7057.0,0
146.0,9970.0,0
13.0,3645.0,0
31.0,4613.0,0
139.0,9714.0,0
26.0,4313.0,0
164.0,10493.0,0
57.0,6329.0,0
84.0,7591.0,0
6.0,3203.0,0
91.0,7873.0,0
94.0,8010.0,0
91.0,7873.0,0
130.0,9486.0,0
72.0,7034.0,0
98.0,8238.0,0
2.0,2856.0,0
5.0,3119.0,0
54.0,6094.0,0
90.0,7830.0,0
5.0,3119.0,0
3.0,2989.0,0
164.0,10493.0,0
152.0,10118.0,0
157.0,10291.0,0
55.0,6142.0,0
117.0,8895.0,0
138.0,9679.0,0
134.0,9615.0,0
124.0,9264.0,0
125.0,9299.0,0
153.0,10145.0,0
155.0,10225.0,0
156.0,10253.0,0
158.0,10331.0,0
98.0,8238.0,0
58.0,6363.0,0
61.0,6537.0,0
48.0,5650.0,0
0.0,2471.0,7
0.0,2471.0,7
168.0,10573.0,7
168.0,10573.0,7
31.0,4636.0,7
117.0,8887.0,7
98.0,8175.0,7
44.0,5387.0,7
123.0,9141.0,7
92.0,7879.0,7
48.0,5717.0,7
125.0,9277.0,7
72.0,6855.0,7
43.0,5304.0,7
162.0,10422.0,7
89.0,7800.0,7
24.0,4088.0,7
17.0,3834.0,7
4.0,3088.0,7
120.0,8987.0,7
100.0,8229.0,7
152.0,10125.0,7
7.0,3182.0,7
1.0,2774.0,7
41.0,5148.0,7
19.0,3929.0,7
87.0,7641.0,7
81.0,7438.0,7
79.0,7266.0,7
73.0,7027.0,7
56.0,6082.0,7
34.0,4727.0,7
93.0,8014.0,7
16.0,3704.0,7
160.0,10356.0,7
127.0,9338.0,7
15.0,3613.0,7
63.0,6496.0,7
25.0,4289.0,7
9.0,3387.0,7
121.0,9060.0,7
70.0,6787.0,7
106.0,8412.0,7
68.0,6752.0,7
46.0,5571.0,7
21.0,3986.0,7
154.0,10227.0,7
2.0,2921.0,7
13.0,3541.0,7
165.0,10498.0,7
75.0,7039.0,7
141.0,9813.0,7
57.0,6215.0,7
80.0,7349.0,7
115.0,8802.0,7
66.0,6687.0,7
3.0,2954.0,7
52.0,5935.0,7
105.0,8379.0,7
36.0,4884.0,7
51.0,5820.0,7
77.0,7162.0,7
88.0,7689.0,7
28.0,4370.0,7
35.0,4766.0,7
83.0,7542.0,7
139.0,9727.0,7
50.0,5775.0,7
147.0,9990.0,7
22.0,4064.0,7
129.0,9395.0,7
59.0,6338.0,7
54.0,6032.0,7
46.0,5571.0,7
136.0,9677.0,7
11.0,3471.0,7
6.0,3178.0,7
62.0,6399.0,7
64.0,6610.0,7
38.0,4976.0,7
26.0,4298.0,7
110.0,8608.0,7
103.0,8299.0,7
143.0,9898.0,7
166.0,10504.0,7
39.0,5057.0,7
76.0,7155.0,7
58.0,6255.0,7
95.0,8053.0,7
150.0,10060.0,7
149.0,10054.0,7
155.0,10260.0,7
108.0,8528.0,7
30.0,4477.0,7
61.0,6356.0,7
158.0,10299.0,7
29.0,4408.0,7
145.0,9927.0,7
1.0,2774.0,7
138.0,9709.0,7
114.0,8766.0,7
53.0,5984.0,7
112.0,8689.0,7
135.0,9612.0,7
37.0,4926.0,7
40.0,5099.0,7
95.0,8053.0,7
157.0,10295.0,7
142.0,9852.0,7
9.0,3387.0,7
111.0,8609.0,7
108.0,8528.0,7
134.0,9583.0,7
113.0,8705.0,7
65.0,6632.0,7
131.0,9461.0,7
134.0,9583.0,7
103.0,8299.0,7
12.0,3482.0,7
131.0,9461.0,7
0.0,2471.0,29
0.0,2471.0,29
168.0,10573.0,29
168.0,10573.0,29
7.0,3308.0,29
83.0,7441.0,29
78.0,7289.0,29
101.0,8229.0,29
130.0,9413.0,29
98.0,8130.0,29
80.0,7348.0,29
133.0,9543.0,29
103.0,8290.0,29
66.0,6705.0,29
26.0,4196.0,29
9.0,3444.0,29
11.0,3488.0,29
143.0,9938.0,29
54.0,5973.0,29
52.0,5809.0,29
1.0,2774.0,29
106.0,8376.0,29
75.0,7173.0,29
5.0,3169.0,29
122.0,9124.0,29
92.0,7878.0,29
119.0,9026.0,29
38.0,4900.0,29
31.0,4482.0,29
22.0,3932.0,29
147.0,10011.0,29
28.0,4312.0,29
29.0,4367.0,29
126.0,9299.0,29
71.0,6966.0,29
73.0,7115.0,29
4.0,3110.0,29
160.0,10374.0,29
128.0,9387.0,29
163.0,10461.0,29
33.0,4504.0,29
45.0,5289.0,29
58.0,6254.0,29
23.0,4059.0,29
137.0,9739.0,29
109.0,8518.0,29
107.0,8447.0,29
13.0,3624.0,29
3.0,2954.0,29
114.0,8814.0,29
24.0,4131.0,29
140.0,9828.0,29
57.0,6112.0,29
90.0,7776.0,29
48.0,5545.0,29
158.0,10316.0,29
135.0,9651.0,29
47.0,5436.0,29
151.0,10129.0,29
125.0,9218.0,29
51.0,5759.0,29
18.0,3753.0,29
85.0,7531.0,29
43.0,5219.0,29
40.0,5062.0,29
39.0,4936.0,29
142.0,9888.0,29
149.0,10096.0,29
63.0,6577.0,29
34.0,4637.0,29
94.0,7999.0,29
46.0,5372.0,29
116.0,8842.0,29
50.0,5641.0,29
117.0,8912.0,29
123.0,9175.0,29
153.0,10172.0,29
139.0,9752.0,29
62.0,6467.0,29
113.0,8703.0,29
20.0,3876.0,29
162.0,10432.0,29
86.0,7558.0,29
60.0,6361.0,29
19.0,3845.0,29
69.0,6851.0,29
93.0,7971.0,29
42.0,5173.0,29
67.0,6769.0,29
70.0,6947.0,29
118.0,8985.0,29
35.0,4661.0,29
41.0,5098.0,29
87.0,7666.0,29
16.0,3728.0,29
89.0,7746.0,29
134.0,9609.0,29
59.0,6313.0,29
61.0,6441.0,29
36.0,4749.0,29
110.0,8594.0,29
156.0,10291.0,29
15.0,3692.0,29
1.0,2774.0,29
2.0,2921.0,29
55.0,6026.0,29
49.0,5616.0,29
154.0,10220.0,29
36.0,4749.0,29
56.0,6071.0,29
148.0,10019.0,29
112.0,8678.0,29
111.0,8619.0,29
166.0,10539.0,29
68.0,6825.0,29
88.0,7668.0,29
63.0,6577.0,29
96.0,8077.0,29
166.0,10539.0,29
155.0,10265.0,29
168.0,10573.0,8
0.0,2469.0,8
0.0,2469.0,8
168.0,10573.0,8
1.0,2774.0,8
3.0,2872.0,8
15.0,3575.0,8
25.0,4258.0,8
48.0,5590.0,8
134.0,9739.0,8
28.0,4331.0,8
9.0,3342.0,8
50.0,5775.0,8
86.0,7727.0,8
56.0,6149.0,8
105.0,8566.0,8
89.0,7793.0,8
33.0,4608.0,8
132.0,9638.0,8
30.0,4529.0,8
19.0,3896.0,8
39.0,5019.0,8
76.0,7293.0,8
95.0,8089.0,8
113.0,8907.0,8
70.0,7015.0,8
104.0,8376.0,8
163.0,10453.0,8
84.0,7652.0,8
35.0,4749.0,8
128.0,9369.0,8
7.0,3245.0,8
17.0,3745.0,8
47.0,5511.0,8
130.0,9578.0,8
141.0,9917.0,8
68.0,6897.0,8
54.0,6002.0,8
110.0,8828.0,8
129.0,9470.0,8
5.0,3216.0,8
61.0,6513.0,8
116.0,9011.0,8
78.0,7357.0,8
29.0,4450.0,8
125.0,9343.0,8
99.0,8279.0,8
137.0,9787.0,8
150.0,10162.0,8
12.0,3562.0,8
63.0,6591.0,8
148.0,10113.0,8
146.0,10076.0,8
118.0,9070.0,8
20.0,3998.0,8
57.0,6234.0,8
4.0,3088.0,8
143.0,9979.0,8
161.0,10377.0,8
52.0,5884.0,8
22.0,4029.0,8
93.0,8003.0,8
101.0,8307.0,8
114.0,8968.0,8
24.0,4114.0,8
37.0,4867.0,8
18.0,3746.0,8
58.0,6324.0,8
10.0,3483.0,8
145.0,9980.0,8
41.0,5160.0,8
81.0,7561.0,8
106.0,8655.0,8
42.0,5207.0,8
34.0,4691.0,8
165.0,10508.0,8
72.0,7033.0,8
82.0,7596.0,8
124.0,9272.0,8
139.0,9860.0,8
75.0,7162.0,8
98.0,8166.0,8
60.0,6435.0,8
65.0,6720.0,8
64.0,6648.0,8
66.0,6778.0,8
90.0,7895.0,8
123.0,9206.0,8
97.0,8146.0,8
73.0,7107.0,8
45.0,5420.0,8
67.0,6849.0,8
80.0,7454.0,8
37.0,4867.0,8
103.0,8335.0,8
166.0,10545.0,8
59.0,6381.0,8
155.0,10260.0,8
51.0,5828.0,8
121.0,9195.0,8
154.0,10242.0,8
157.0,10303.0,8
160.0,10344.0,8
79.0,7443.0,8
43.0,5301.0,8
45.0,5420.0,8
107.0,8708.0,8
158.0,10319.0,8
91.0,7919.0,8
108.0,8745.0,8
23.0,4106.0,8
92.0,7982.0,8
109.0,8794.0,8
4.0,3088.0,8
11.0,3488.0,8
119.0,9144.0,8
138.0,9830.0,8
43.0,5301.0,8
74.0,7158.0,8
53.0,5985.0,8
167.0,10573.0,15
0.0,2471.0,15
167.0,10573.0,15
0.0,2471.0,15
7.0,3288.0,15
165.0,10532.0,15
114.0,8849.0,15
126.0,9241.0,15
129.0,9408.0,15
49.0,5793.0,15
78.0,7266.0,15
123.0,9110.0,15
72.0,7059.0,15
117.0,8926.0,15
83.0,7510.0,15
75.0,7111.0,15
1.0,2774.0,15
15.0,3706.0,15
42.0,5322.0,15
120.0,9060.0,15
5.0,3046.0,15
156.0,10269.0,15
137.0,9661.0,15
70.0,6824.0,15
133.0,9531.0,15
96.0,7901.0,15
81.0,7351.0,15
40.0,5159.0,15
111.0,8779.0,15
28.0,4449.0,15
94.0,7835.0,15
48.0,5696.0,15
130.0,9450.0,15
13.0,3576.0,15
107.0,8594.0,15
150.0,10092.0,15
144.0,9943.0,15
92.0,7777.0,15
44.0,5423.0,15
101.0,8134.0,15
77.0,7169.0,15
55.0,6084.0,15
56.0,6275.0,15
139.0,9761.0,15
147.0,10016.0,15
53.0,5978.0,15
23.0,4149.0,15
66.0,6674.0,15
11.0,3448.0,15
118.0,9013.0,15
125.0,9191.0,15
25.0,4214.0,15
3.0,2945.0,15
109.0,8675.0,15
27.0,4321.0,15
103.0,8251.0,15
30.0,4497.0,15
2.0,2921.0,15
16.0,3777.0,15
35.0,4775.0,15
47.0,5572.0,15
90.0,7726.0,15
41.0,5225.0,15
18.0,3828.0,15
82.0,7397.0,15
64.0,6541.0,15
161.0,10421.0,15
98.0,7967.0,15
88.0,7631.0,15
62.0,6514.0,15
61.0,6440.0,15
141.0,9851.0,15
143.0,9903.0,15
51.0,5933.0,15
155.0,10221.0,15
22.0,4076.0,15
152.0,10154.0,15
36.0,4911.0,15
38.0,5046.0,15
10.0,3357.0,15
59.0,6337.0,15
65.0,6621.0,15
19.0,3891.0,15
12.0,3541.0,15
100.0,8044.0,15
135.0,9620.0,15
148.0,10038.0,15
34.0,4744.0,15
33.0,4651.0,15
86.0,7558.0,15
20.0,3957.0,15
104.0,8420.0,15
21.0,4012.0,15
9.0,3313.0,15
102.0,8248.0,15
153.0,10180.0,15
38.0,5046.0,15
161.0,10421.0,15
57.0,6283.0,15
26.0,4277.0,15
45.0,5478.0,15
159.0,10363.0,15
54.0,6074.0,15
110.0,8719.0,15
106.0,8510.0,15
60.0,6368.0,15
5.0,3046.0,15
1.0,2774.0,15
89.0,7660.0,15
46.0,5530.0,15
159.0,10363.0,15
140.0,9807.0,15
105.0,8490.0,15
134.0,9585.0,15
36.0,4911.0,15
68.0,6757.0,15
32.0,4621.0,15
99.0,8006.0,15
71.0,6941.0,15
71.0,6941.0,15
168.0,10573.0,2
0.0,2470.0,2
168.0,10573.0,2
0.0,2470.0,2
65.0,6540.0,2
20.0,4023.0,2
107.0,8640.0,2
13.0,3535.0,2
11.0,3412.0,2
144.0,10006.0,2
40.0,5169.0,2
90.0,7738.0,2
46.0,5484.0,2
63.0,6355.0,2
163.0,10436.0,2
25.0,4217.0,2
109.0,8766.0,2
104.0,8580.0,2
8.0,3363.0,2
74.0,7002.0,2
126.0,9385.0,2
53.0,5934.0,2
84.0,7526.0,2
56.0,6059.0,2
27.0,4343.0,2
4.0,3020.0,2
128.0,9490.0,2
100.0,8351.0,2
33.0,4682.0,2
111.0,8824.0,2
94.0,8026.0,2
15.0,3633.0,2
68.0,6635.0,2
47.0,5604.0,2
44.0,5353.0,2
72.0,6892.0,2
2.0,2854.0,2
139.0,9831.0,2
158.0,10307.0,2
75.0,7118.0,2
57.0,6096.0,2
116.0,9039.0,2
59.0,6218.0,2
23.0,4156.0,2
5.0,3114.0,2
147.0,10097.0,2
82.0,7427.0,2
124.0,9313.0,2
28.0,4424.0,2
49.0,5660.0,2
88.0,7657.0,2
42.0,5228.0,2
166.0,10497.0,2
114.0,8956.0,2
22.0,4071.0,2
113.0,8903.0,2
137.0,9774.0,2
103.0,8456.0,2
52.0,5892.0,2
3.0,2863.0,2
70.0,6673.0,2
142.0,9936.0,2
92.0,7863.0,2
36.0,4817.0,2
117.0,9111.0,2
1.0,2647.0,2
32.0,4575.0,2
141.0,9891.0,2
102.0,8410.0,2
61.0,6349.0,2
99.0,8216.0,2
