V1,V2,set
177.0,12473.0,12
0.0,4298.0,12
0.0,4298.0,12
54.0,8785.0,12
1.0,4712.0,12
116.0,11979.0,12
66.0,9612.0,12
41.0,8006.0,12
37.0,7587.0,12
90.0,10875.0,12
68.0,9752.0,12
170.0,12470.0,12
39.0,7769.0,12
161.0,12380.0,12
35.0,7550.0,12
21.0,6602.0,12
166.0,12383.0,12
82.0,10496.0,12
19.0,6477.0,12
64.0,9520.0,12
87.0,10743.0,12
13.0,5977.0,12
58.0,9017.0,12
27.0,7031.0,12
40.0,7822.0,12
93.0,10988.0,12
33.0,7403.0,12
175.0,12472.0,12
28.0,7167.0,12
22.0,6705.0,12
121.0,11998.0,12
114.0,11903.0,12
3.0,5166.0,12
85.0,10622.0,12
14.0,6147.0,12
1.0,4712.0,12
2.0,4968.0,12
109.0,11601.0,12
124.0,12042.0,12
98.0,11197.0,12
46.0,8225.0,12
127.0,12093.0,12
44.0,8052.0,12
155.0,12376.0,12
25.0,6976.0,12
95.0,11104.0,12
63.0,9407.0,12
110.0,11752.0,12
158.0,12379.0,12
9.0,5765.0,12
10.0,5936.0,12
71.0,9888.0,12
70.0,9803.0,12
167.0,12467.0,12
100.0,11321.0,12
23.0,6832.0,12
89.0,10772.0,12
152.0,12370.0,12
45.0,8109.0,12
103.0,11387.0,12
133.0,12164.0,12
142.0,12253.0,12
29.0,7262.0,12
49.0,8413.0,12
8.0,5749.0,12
145.0,12273.0,12
60.0,9241.0,12
112.0,11843.0,12
16.0,6281.0,12
147.0,12280.0,12
75.0,10095.0,12
73.0,9996.0,12
130.0,12156.0,12
56.0,8937.0,12
2.0,4968.0,12
30.0,7335.0,12
24.0,6884.0,12
47.0,8311.0,12
97.0,11163.0,12
50.0,8532.0,12
78.0,10339.0,12
15.0,6197.0,12
107.0,11489.0,12
18.0,6388.0,12
94.0,11018.0,12
51.0,8551.0,12
6.0,5485.0,12
5.0,5324.0,12
138.0,12239.0,12
32.0,7362.0,12
101.0,11330.0,12
108.0,11543.0,12
62.0,9329.0,12
129.0,12104.0,12
77.0,10249.0,12
17.0,6354.0,12
140.0,12243.0,12
150.0,12290.0,12
7.0,5599.0,12
135.0,12186.0,12
48.0,8365.0,12
136.0,12221.0,12
75.0,10095.0,12
52.0,8647.0,12
79.0,10385.0,12
52.0,8647.0,12
111.0,11790.0,12
122.0,12023.0,12
77.0,10249.0,12
61.0,9296.0,12
11.0,5952.0,12
4.0,5191.0,12
5.0,5324.0,12
105.0,11461.0,12
56.0,8937.0,12
151.0,12293.0,12
104.0,11453.0,12
59.0,9132.0,12
6.0,5485.0,12
7.0,5599.0,12
0.0,4298.0,23
0.0,4298.0,23
180.0,12472.0,23
169.0,12469.0,23
163.0,12382.0,23
1.0,4712.0,23
29.0,7062.0,23
20.0,6390.0,23
7.0,5455.0,23
5.0,5391.0,23
8.0,5664.0,23
51.0,8662.0,23
80.0,10279.0,23
2.0,4971.0,23
49.0,8495.0,23
95.0,10935.0,23
39.0,7805.0,23
104.0,11474.0,23
25.0,6612.0,23
19.0,6208.0,23
34.0,7467.0,23
82.0,10394.0,23
26.0,6759.0,23
31.0,7119.0,23
92.0,10841.0,23
58.0,9075.0,23
42.0,7969.0,23
12.0,5907.0,23
139.0,12202.0,23
100.0,11187.0,23
59.0,9221.0,23
3.0,5002.0,23
1.0,4712.0,23
67.0,9680.0,23
69.0,9849.0,23
65.0,9631.0,23
35.0,7569.0,23
40.0,7919.0,23
33.0,7310.0,23
63.0,9386.0,23
142.0,12210.0,23
149.0,12284.0,23
22.0,6496.0,23
126.0,12037.0,23
78.0,10185.0,23
160.0,12377.0,23
32.0,7259.0,23
47.0,8468.0,23
173.0,12470.0,23
53.0,8826.0,23
88.0,10623.0,23
77.0,10127.0,23
74.0,10048.0,23
38.0,7652.0,23
152.0,12291.0,23
153.0,12367.0,23
68.0,9799.0,23
128.0,12069.0,23
9.0,5763.0,23
52.0,8751.0,23
86.0,10584.0,23
71.0,9966.0,23
23.0,6544.0,23
133.0,12156.0,23
119.0,11892.0,23
4.0,5186.0,23
17.0,6175.0,23
15.0,6141.0,23
84.0,10442.0,23
106.0,11560.0,23
13.0,6054.0,23
144.0,12267.0,23
27.0,6863.0,23
146.0,12273.0,23
122.0,11920.0,23
89.0,10720.0,23
85.0,10505.0,23
61.0,9354.0,23
4.0,5186.0,23
175.0,12471.0,23
44.0,8235.0,23
60.0,9290.0,23
116.0,11848.0,23
124.0,11961.0,23
37.0,7631.0,23
75.0,10052.0,23
130.0,12112.0,23
96.0,11019.0,23
114.0,11812.0,23
46.0,8356.0,23
113.0,11780.0,23
54.0,8933.0,23
111.0,11750.0,23
27.0,6863.0,23
57.0,8990.0,23
56.0,8971.0,23
99.0,11134.0,23
157.0,12371.0,23
156.0,12370.0,23
43.0,8099.0,23
118.0,11850.0,23
131.0,12145.0,23
14.0,6063.0,23
103.0,11343.0,23
43.0,8099.0,23
108.0,11638.0,23
64.0,9514.0,23
109.0,11669.0,23
71.0,9966.0,23
110.0,11720.0,23
11.0,5831.0,23
98.0,11087.0,23
107.0,11585.0,23
136.0,12170.0,23
46.0,8356.0,23
44.0,8235.0,23
64.0,9514.0,23
102.0,11304.0,23
91.0,10791.0,23
90.0,10770.0,23
175.0,12590.0,14
0.0,4298.0,14
0.0,4298.0,14
160.0,12568.0,14
171.0,12573.0,14
1.0,4712.0,14
14.0,6097.0,14
157.0,12518.0,14
109.0,11551.0,14
121.0,11845.0,14
153.0,12459.0,14
7.0,5606.0,14
53.0,8751.0,14
8.0,5789.0,14
111.0,11612.0,14
74.0,9809.0,14
52.0,8544.0,14
78.0,10068.0,14
45.0,8105.0,14
6.0,5500.0,14
151.0,12409.0,14
50.0,8327.0,14
